trip_id,device_id,date,start_time,end_time,start_terminal,end_terminal,travel_time,dwell_time,SITR,day_of_week,day_name,hour_of_day,weekend,rush_hour,excess_travel_time,Direction
2573,274,2022-10-27,14:31:17,15:19:27,Kandy,Digana,48.16666666666666,4.816666666666666,0.10000000000000002,3,Thursday,14.5,0,0,-9.271666666666675,Kandy-Digana
2574,274,2022-10-27,17:21:40,18:02:07,Digana,Kandy,40.45,3.216666666666667,0.07952204367531931,3,Thursday,17.25,0,1,-16.98833333333333,Digana-Kandy
2576,274,2022-10-28,08:50:35,09:35:15,Digana,Kandy,44.66666666666666,5.633333333333333,0.12611940298507465,4,Friday,8.75,0,1,-12.771666666666675,Digana-Kandy
2577,274,2022-10-28,10:31:11,11:21:34,Kandy,Digana,50.38333333333333,5.749999999999999,0.11412504134965265,4,Friday,10.5,0,0,-7.055,Kandy-Digana
2578,274,2022-10-28,13:21:04,14:13:36,Digana,Kandy,52.53333333333333,8.083333333333332,0.15387055837563451,4,Friday,13.25,0,0,-4.905000000000001,Digana-Kandy
2579,274,2022-10-28,15:01:12,15:47:22,Kandy,Digana,46.16666666666666,4.583333333333333,0.09927797833935019,4,Friday,15.0,0,0,-11.271666666666675,Kandy-Digana
2580,274,2022-10-29,08:50:35,09:41:12,Digana,Kandy,50.61666666666667,9.45,0.1866973987487652,5,Saturday,8.75,1,1,-6.821666666666665,Digana-Kandy
2581,274,2022-10-29,10:21:13,11:11:33,Kandy,Digana,50.333333333333336,6.05,0.12019867549668874,5,Saturday,10.25,1,0,-7.104999999999997,Kandy-Digana
2582,274,2022-10-29,14:00:32,14:52:54,Digana,Kandy,52.36666666666667,8.466666666666667,0.16168045830681094,5,Saturday,14.0,1,0,-5.071666666666665,Digana-Kandy
2583,274,2022-10-29,15:51:44,16:40:20,Kandy,Digana,48.6,4.766666666666668,0.09807956104252404,5,Saturday,15.75,1,0,-8.838333333333331,Kandy-Digana
2584,274,2022-10-30,07:40:52,08:25:51,Digana,Kandy,44.98333333333333,6.800000000000001,0.15116709892552802,6,Sunday,7.75,1,1,-12.455000000000005,Digana-Kandy
2585,274,2022-10-30,08:51:46,09:39:21,Kandy,Digana,47.583333333333336,5.083333333333333,0.10683012259194395,6,Sunday,8.75,1,1,-9.854999999999997,Kandy-Digana
2586,274,2022-10-30,12:11:33,12:58:43,Digana,Kandy,47.16666666666666,6.166666666666666,0.13074204946996468,6,Sunday,12.25,1,0,-10.271666666666675,Digana-Kandy
2587,274,2022-10-30,13:21:01,14:10:08,Kandy,Digana,49.11666666666667,5.299999999999999,0.10790634543603662,6,Sunday,13.25,1,0,-8.321666666666665,Kandy-Digana
2588,274,2022-10-30,16:30:30,17:19:42,Digana,Kandy,49.2,6.4833333333333325,0.1317750677506775,6,Sunday,16.5,1,1,-8.23833333333333,Digana-Kandy
2589,274,2022-10-30,18:47:13,19:28:07,Kandy,Digana,40.9,2.6,0.06356968215158924,6,Sunday,18.75,1,0,-16.538333333333334,Kandy-Digana
2590,274,2022-10-31,07:29:37,08:12:11,Digana,Kandy,42.56666666666667,5.766666666666666,0.1354737666405638,0,Monday,7.5,0,1,-14.871666666666663,Digana-Kandy
2591,274,2022-10-31,08:41:09,09:26:05,Kandy,Digana,44.93333333333333,4.783333333333332,0.10645400593471809,0,Monday,8.75,0,1,-12.505000000000003,Kandy-Digana
2592,274,2022-10-31,10:50:58,11:35:26,Digana,Kandy,44.46666666666667,4.583333333333333,0.1030734632683658,0,Monday,10.75,0,0,-12.971666666666664,Digana-Kandy
2593,274,2022-10-31,12:21:57,13:04:01,Kandy,Digana,42.06666666666667,2.8833333333333337,0.0685419968304279,0,Monday,12.25,0,0,-15.371666666666663,Kandy-Digana
2594,274,2022-10-31,13:42:11,14:28:12,Digana,Kandy,46.016666666666666,6.766666666666663,0.14704817095255335,0,Monday,13.75,0,0,-11.421666666666667,Digana-Kandy
2595,274,2022-10-31,15:21:25,16:07:54,Kandy,Digana,46.48333333333333,4.183333333333334,0.08999641448547868,0,Monday,15.25,0,0,-10.955000000000005,Kandy-Digana
2596,274,2022-10-31,17:00:19,17:46:08,Digana,Kandy,45.81666666666667,3.566666666666665,0.07784648963259364,0,Monday,17.0,0,1,-11.621666666666663,Digana-Kandy
2598,275,2022-10-05,06:01:48,06:43:32,Digana,Kandy,41.73333333333333,4.483333333333334,0.10742811501597448,2,Wednesday,6.0,0,0,-15.705000000000005,Digana-Kandy
2599,275,2022-10-05,07:26:41,08:15:32,Kandy,Digana,48.85,6.716666666666666,0.13749573524394404,2,Wednesday,7.5,0,1,-8.588333333333331,Kandy-Digana
2600,275,2022-10-05,09:06:19,09:53:04,Digana,Kandy,46.75,4.766666666666667,0.10196078431372549,2,Wednesday,9.0,0,1,-10.688333333333333,Digana-Kandy
2601,275,2022-10-05,14:34:12,15:22:20,Kandy,Digana,48.13333333333333,6.366666666666666,0.1322714681440443,2,Wednesday,14.5,0,0,-9.305,Kandy-Digana
2602,275,2022-10-09,10:12:15,11:03:43,Digana,Kandy,51.46666666666667,7.433333333333334,0.1444300518134715,6,Sunday,10.25,1,0,-5.971666666666664,Digana-Kandy
2603,275,2022-10-09,12:02:30,12:51:07,Kandy,Digana,48.61666666666667,5.3500000000000005,0.11004456633527598,6,Sunday,12.0,1,0,-8.821666666666665,Kandy-Digana
2604,275,2022-10-09,15:02:03,15:50:13,Digana,Kandy,48.16666666666666,3.866666666666666,0.08027681660899653,6,Sunday,15.0,1,0,-9.271666666666675,Digana-Kandy
2605,275,2022-10-09,17:22:45,18:04:45,Kandy,Digana,42.0,2.8666666666666667,0.06825396825396826,6,Sunday,17.5,1,1,-15.438333333333333,Kandy-Digana
2606,275,2022-10-12,06:03:21,06:42:52,Digana,Kandy,39.516666666666666,2.2166666666666663,0.056094474905103324,2,Wednesday,6.0,0,0,-17.921666666666667,Digana-Kandy
2607,275,2022-10-12,07:26:38,08:10:48,Kandy,Digana,44.16666666666666,4.583333333333333,0.1037735849056604,2,Wednesday,7.5,0,1,-13.271666666666675,Kandy-Digana
2608,275,2022-10-12,11:15:04,12:04:24,Digana,Kandy,49.333333333333336,6.983333333333331,0.141554054054054,2,Wednesday,11.25,0,0,-8.104999999999997,Digana-Kandy
2609,275,2022-10-12,13:56:44,14:50:38,Kandy,Digana,53.9,12.216666666666663,0.22665429808286947,2,Wednesday,14.0,0,0,-3.538333333333334,Kandy-Digana
2610,275,2022-10-13,06:02:47,06:43:27,Digana,Kandy,40.66666666666666,3.7166666666666655,0.09139344262295081,3,Thursday,6.0,0,0,-16.771666666666675,Digana-Kandy
2611,275,2022-10-13,07:25:23,08:11:30,Kandy,Digana,46.11666666666667,4.783333333333333,0.10372244307914709,3,Thursday,7.5,0,1,-11.321666666666665,Kandy-Digana
2612,275,2022-10-13,11:15:51,12:01:16,Digana,Kandy,45.41666666666666,7.966666666666664,0.17541284403669724,3,Thursday,11.25,0,0,-12.021666666666675,Digana-Kandy
2613,275,2022-10-13,13:56:25,14:45:29,Kandy,Digana,49.06666666666667,6.933333333333333,0.14130434782608695,3,Thursday,14.0,0,0,-8.371666666666663,Kandy-Digana
2614,275,2022-10-14,07:55:38,08:35:38,Digana,Kandy,40.0,3.283333333333333,0.08208333333333333,4,Friday,8.0,0,1,-17.438333333333333,Digana-Kandy
2615,275,2022-10-14,11:36:57,12:21:37,Kandy,Digana,44.66666666666666,4.766666666666668,0.10671641791044782,4,Friday,11.5,0,0,-12.771666666666675,Kandy-Digana
2616,275,2022-10-14,13:06:38,14:02:42,Digana,Kandy,56.06666666666667,10.45,0.18638525564803804,4,Friday,13.0,0,0,-1.3716666666666626,Digana-Kandy
2617,275,2022-10-14,14:37:14,15:23:12,Kandy,Digana,45.96666666666667,4.166666666666667,0.09064539521392313,4,Friday,14.5,0,0,-11.471666666666664,Kandy-Digana
2618,275,2022-10-15,07:55:53,08:42:10,Digana,Kandy,46.28333333333333,9.2,0.19877565718401152,5,Saturday,8.0,1,1,-11.155000000000001,Digana-Kandy
2619,275,2022-10-15,09:36:30,10:28:57,Kandy,Digana,52.45,6.383333333333333,0.12170320940578327,5,Saturday,9.5,1,0,-4.98833333333333,Kandy-Digana
2620,275,2022-10-15,11:15:00,12:01:14,Digana,Kandy,46.23333333333333,5.949999999999998,0.12869502523431867,5,Saturday,11.25,1,0,-11.205000000000005,Digana-Kandy
2621,275,2022-10-15,12:21:20,13:14:02,Kandy,Digana,52.7,6.266666666666666,0.1189120809614168,5,Saturday,12.25,1,0,-4.73833333333333,Kandy-Digana
2622,275,2022-10-17,10:36:27,11:26:45,Digana,Kandy,50.3,6.049999999999996,0.12027833001988064,0,Monday,10.5,0,0,-7.138333333333335,Digana-Kandy
2623,275,2022-10-17,12:56:08,13:51:50,Kandy,Digana,55.7,12.500000000000002,0.22441651705565532,0,Monday,13.0,0,0,-1.7383333333333297,Kandy-Digana
2624,275,2022-10-18,07:04:30,07:50:05,Digana,Kandy,45.583333333333336,5.599999999999999,0.12285191956124311,1,Tuesday,7.0,0,1,-11.854999999999997,Digana-Kandy
2625,275,2022-10-18,09:06:33,09:56:27,Kandy,Digana,49.9,6.749999999999998,0.1352705410821643,1,Tuesday,9.0,0,1,-7.538333333333334,Kandy-Digana
2626,275,2022-10-18,11:15:45,12:01:50,Digana,Kandy,46.083333333333336,7.699999999999999,0.16708860759493668,1,Tuesday,11.25,0,0,-11.354999999999997,Digana-Kandy
2627,275,2022-10-18,14:02:02,14:57:36,Kandy,Digana,55.56666666666667,11.316666666666666,0.2036592681463707,1,Tuesday,14.0,0,0,-1.8716666666666626,Kandy-Digana
2628,275,2022-10-22,07:33:42,08:11:36,Digana,Kandy,37.9,2.7999999999999994,0.07387862796833772,5,Saturday,7.5,1,1,-19.538333333333334,Digana-Kandy
2629,275,2022-10-22,13:36:51,14:23:44,Kandy,Digana,46.88333333333333,4.883333333333332,0.1041592605758976,5,Saturday,13.5,1,0,-10.555,Kandy-Digana
2630,275,2022-10-22,16:15:43,17:03:11,Digana,Kandy,47.46666666666667,8.866666666666665,0.18679775280898872,5,Saturday,16.25,1,1,-9.971666666666664,Digana-Kandy
2631,275,2022-10-22,17:34:48,18:19:14,Kandy,Digana,44.43333333333333,3.316666666666668,0.07464366091522885,5,Saturday,17.5,1,1,-13.005000000000003,Kandy-Digana
2632,275,2022-10-25,07:55:46,08:40:04,Digana,Kandy,44.3,5.433333333333331,0.1226486079759217,1,Tuesday,8.0,0,1,-13.138333333333335,Digana-Kandy
2633,275,2022-10-25,09:26:30,10:11:51,Kandy,Digana,45.35,3.4833333333333334,0.07680999632488056,1,Tuesday,9.5,0,0,-12.088333333333331,Kandy-Digana
2634,275,2022-10-25,11:15:59,12:01:47,Digana,Kandy,45.8,6.166666666666666,0.1346433770014556,1,Tuesday,11.25,0,0,-11.638333333333335,Digana-Kandy
2635,275,2022-10-25,12:57:02,13:51:50,Kandy,Digana,54.8,12.316666666666666,0.22475669099756693,1,Tuesday,13.0,0,0,-2.6383333333333354,Kandy-Digana
2636,279,2022-10-02,07:31:26,08:19:08,Digana,Kandy,47.7,7.716666666666664,0.16177498252969943,6,Sunday,7.5,1,1,-9.73833333333333,Digana-Kandy
2637,279,2022-10-02,09:03:01,09:48:30,Kandy,Digana,45.48333333333333,3.25,0.07145474532795897,6,Sunday,9.0,1,1,-11.955000000000005,Kandy-Digana
2638,279,2022-10-02,11:40:40,12:38:01,Digana,Kandy,57.35,9.233333333333334,0.16099970938680616,6,Sunday,11.75,1,0,-0.08833333333333115,Digana-Kandy
2639,279,2022-10-02,14:18:53,15:10:56,Kandy,Digana,52.05,4.833333333333332,0.09285943003522253,6,Sunday,14.25,1,0,-5.388333333333335,Kandy-Digana
2640,279,2022-10-02,16:15:49,17:15:37,Digana,Kandy,59.8,9.5,0.1588628762541806,6,Sunday,16.25,1,1,2.3616666666666646,Digana-Kandy
2642,279,2022-10-03,07:38:53,08:24:14,Digana,Kandy,45.35,6.249999999999995,0.13781697905181906,0,Monday,7.75,0,1,-12.088333333333331,Digana-Kandy
2643,279,2022-10-03,09:12:01,09:54:01,Kandy,Digana,42.0,5.4833333333333325,0.13055555555555554,0,Monday,9.25,0,0,-15.438333333333333,Kandy-Digana
2644,279,2022-10-03,12:31:11,13:12:29,Digana,Kandy,41.3,3.400000000000001,0.08232445520581116,0,Monday,12.5,0,0,-16.138333333333335,Digana-Kandy
2645,279,2022-10-03,14:01:04,14:50:30,Kandy,Digana,49.43333333333333,7.166666666666663,0.14497639919082933,0,Monday,14.0,0,0,-8.005000000000003,Kandy-Digana
2646,279,2022-10-03,17:11:02,17:53:58,Digana,Kandy,42.93333333333333,3.6000000000000014,0.08385093167701867,0,Monday,17.25,0,1,-14.505000000000003,Digana-Kandy
2647,279,2022-10-03,18:50:21,19:26:34,Kandy,Digana,36.21666666666667,2.2833333333333328,0.06304647952139897,0,Monday,18.75,0,0,-21.221666666666664,Kandy-Digana
2648,279,2022-10-04,07:29:40,08:07:37,Digana,Kandy,37.95,3.633333333333333,0.09574000878348703,1,Tuesday,7.5,0,1,-19.48833333333333,Digana-Kandy
2649,279,2022-10-04,09:01:03,09:38:58,Kandy,Digana,37.91666666666666,1.9166666666666663,0.05054945054945055,1,Tuesday,9.0,0,1,-19.521666666666675,Kandy-Digana
2650,279,2022-10-04,12:01:34,12:42:51,Digana,Kandy,41.28333333333333,5.866666666666666,0.1421073879693177,1,Tuesday,12.0,0,0,-16.155,Digana-Kandy
2651,279,2022-10-04,13:19:42,14:05:04,Kandy,Digana,45.36666666666667,5.65,0.12454077883908891,1,Tuesday,13.25,0,0,-12.071666666666665,Kandy-Digana
2652,279,2022-10-04,16:30:49,17:12:36,Digana,Kandy,41.78333333333333,4.433333333333335,0.10610291184682893,1,Tuesday,16.5,0,1,-15.655000000000001,Digana-Kandy
2653,279,2022-10-04,18:05:25,18:46:03,Kandy,Digana,40.63333333333333,3.266666666666667,0.08039376538146023,1,Tuesday,18.0,0,1,-16.805,Kandy-Digana
2654,279,2022-10-05,07:10:34,07:53:28,Digana,Kandy,42.9,5.416666666666667,0.12626262626262627,2,Wednesday,7.25,0,1,-14.538333333333334,Digana-Kandy
2655,279,2022-10-05,08:30:15,09:15:38,Kandy,Digana,45.38333333333333,4.916666666666665,0.10833639368343735,2,Wednesday,8.5,0,1,-12.055,Kandy-Digana
2656,279,2022-10-07,06:30:18,07:24:39,Digana,Kandy,54.35,11.950000000000005,0.219871205151794,4,Friday,6.5,0,0,-3.088333333333331,Digana-Kandy
2657,279,2022-10-07,07:51:29,08:36:40,Kandy,Digana,45.18333333333333,5.016666666666666,0.11102914053854665,4,Friday,7.75,0,1,-12.255000000000003,Kandy-Digana
2658,279,2022-10-07,10:21:38,11:07:27,Digana,Kandy,45.81666666666667,5.9,0.12877409967260822,4,Friday,10.25,0,0,-11.621666666666663,Digana-Kandy
2659,279,2022-10-07,11:42:03,12:26:52,Kandy,Digana,44.81666666666667,4.5666666666666655,0.10189661584232053,4,Friday,11.75,0,0,-12.621666666666663,Kandy-Digana
2660,279,2022-10-07,13:51:35,14:35:06,Digana,Kandy,43.516666666666666,4.999999999999998,0.11489850631941781,4,Friday,13.75,0,0,-13.921666666666667,Digana-Kandy
2661,279,2022-10-07,15:21:26,16:07:33,Kandy,Digana,46.11666666666667,4.466666666666667,0.09685580050596314,4,Friday,15.25,0,0,-11.321666666666665,Kandy-Digana
2662,279,2022-10-07,17:21:20,18:12:37,Digana,Kandy,51.28333333333333,8.133333333333333,0.1585960350991225,4,Friday,17.25,0,1,-6.155000000000001,Digana-Kandy
2664,279,2022-10-08,06:18:13,07:02:57,Digana,Kandy,44.73333333333333,4.966666666666666,0.11102831594634874,5,Saturday,6.25,1,0,-12.705000000000005,Digana-Kandy
2665,279,2022-10-08,07:51:55,08:42:09,Kandy,Digana,50.23333333333333,5.499999999999999,0.1094890510948905,5,Saturday,7.75,1,1,-7.205000000000005,Kandy-Digana
2666,279,2022-10-08,10:51:01,11:40:28,Digana,Kandy,49.45,7.18333333333333,0.1452645770138186,5,Saturday,10.75,1,0,-7.98833333333333,Digana-Kandy
2667,279,2022-10-08,12:22:00,13:10:51,Kandy,Digana,48.85,8.566666666666666,0.175366769020812,5,Saturday,12.25,1,0,-8.588333333333331,Kandy-Digana
2668,279,2022-10-08,15:01:15,15:47:41,Digana,Kandy,46.43333333333333,7.499999999999999,0.16152189519023688,5,Saturday,15.0,1,0,-11.005000000000003,Digana-Kandy
2669,279,2022-10-08,16:42:16,17:34:59,Kandy,Digana,52.71666666666667,7.749999999999999,0.14701233006639264,5,Saturday,16.75,1,1,-4.721666666666664,Kandy-Digana
2670,279,2022-10-09,06:24:03,07:02:13,Digana,Kandy,38.16666666666666,5.183333333333333,0.13580786026200875,6,Sunday,6.5,1,0,-19.271666666666675,Digana-Kandy
2671,279,2022-10-09,07:30:16,08:15:07,Kandy,Digana,44.85,4.783333333333333,0.10665180230397621,6,Sunday,7.5,1,1,-12.588333333333331,Kandy-Digana
2672,279,2022-10-09,11:16:16,12:00:50,Digana,Kandy,44.56666666666667,7.966666666666666,0.17875841436050857,6,Sunday,11.25,1,0,-12.871666666666663,Digana-Kandy
2673,279,2022-10-09,13:01:01,14:00:13,Kandy,Digana,59.2,7.216666666666666,0.12190315315315313,6,Sunday,13.0,1,0,1.7616666666666703,Kandy-Digana
2674,279,2022-10-09,15:42:47,16:34:43,Digana,Kandy,51.93333333333333,8.983333333333336,0.17297817715019262,6,Sunday,15.75,1,0,-5.505000000000003,Digana-Kandy
2675,279,2022-10-09,18:14:12,18:54:43,Kandy,Digana,40.516666666666666,5.366666666666666,0.13245577951460305,6,Sunday,18.25,1,0,-16.921666666666667,Kandy-Digana
2676,279,2022-10-10,06:30:26,07:27:22,Digana,Kandy,56.93333333333333,14.549999999999995,0.25556206088992967,0,Monday,6.5,0,0,-0.5050000000000026,Digana-Kandy
2677,279,2022-10-10,07:59:37,08:46:15,Kandy,Digana,46.63333333333333,4.550000000000001,0.09756969263759831,0,Monday,8.0,0,1,-10.805,Kandy-Digana
2678,279,2022-10-10,10:51:24,11:36:10,Digana,Kandy,44.766666666666666,6.116666666666664,0.13663440059568124,0,Monday,10.75,0,0,-12.671666666666667,Digana-Kandy
2679,279,2022-10-10,12:21:43,13:08:03,Kandy,Digana,46.333333333333336,4.933333333333332,0.10647482014388486,0,Monday,12.25,0,0,-11.104999999999997,Kandy-Digana
2680,279,2022-10-10,14:51:32,15:38:02,Digana,Kandy,46.5,7.83333333333333,0.1684587813620071,0,Monday,14.75,0,0,-10.938333333333333,Digana-Kandy
2681,279,2022-10-10,16:11:16,16:56:00,Kandy,Digana,44.73333333333333,4.616666666666667,0.10320417287630405,0,Monday,16.25,0,1,-12.705000000000005,Kandy-Digana
2682,279,2022-10-12,06:12:02,06:58:37,Digana,Kandy,46.583333333333336,8.066666666666666,0.1731663685152057,2,Wednesday,6.25,0,0,-10.854999999999997,Digana-Kandy
2683,279,2022-10-12,07:21:23,08:08:39,Kandy,Digana,47.266666666666666,7.066666666666665,0.1495063469675599,2,Wednesday,7.25,0,1,-10.171666666666667,Kandy-Digana
2684,279,2022-10-12,14:31:31,15:14:09,Digana,Kandy,42.63333333333333,4.716666666666666,0.11063330727130569,2,Wednesday,14.5,0,0,-14.805,Digana-Kandy
2685,279,2022-10-12,15:52:18,16:41:24,Kandy,Digana,49.1,6.016666666666665,0.12253903598099114,2,Wednesday,15.75,0,0,-8.338333333333331,Kandy-Digana
2686,279,2022-10-13,06:10:23,06:54:33,Digana,Kandy,44.16666666666666,6.683333333333334,0.15132075471698117,3,Thursday,6.25,0,0,-13.271666666666675,Digana-Kandy
2687,279,2022-10-13,07:40:52,08:25:48,Kandy,Digana,44.93333333333333,4.75,0.10571216617210684,3,Thursday,7.75,0,1,-12.505000000000003,Kandy-Digana
2688,279,2022-10-13,11:01:31,11:39:52,Digana,Kandy,38.35,4.083333333333333,0.1064754454584963,3,Thursday,11.0,0,0,-19.08833333333333,Digana-Kandy
2689,279,2022-10-13,12:10:41,13:01:50,Kandy,Digana,51.15,7.266666666666666,0.1420658194851743,3,Thursday,12.25,0,0,-6.288333333333334,Kandy-Digana
2690,279,2022-10-13,14:51:26,15:40:19,Digana,Kandy,48.88333333333333,8.449999999999998,0.1728605523354926,3,Thursday,14.75,0,0,-8.555,Digana-Kandy
2691,279,2022-10-13,16:11:18,17:00:04,Kandy,Digana,48.766666666666666,7.499999999999999,0.1537935748462064,3,Thursday,16.25,0,1,-8.671666666666667,Kandy-Digana
2692,279,2022-10-14,06:01:37,06:43:06,Digana,Kandy,41.48333333333333,4.533333333333332,0.1092808356769787,4,Friday,6.0,0,0,-15.955000000000005,Digana-Kandy
2693,279,2022-10-14,07:21:57,08:01:01,Kandy,Digana,39.06666666666667,2.466666666666667,0.06313993174061433,4,Friday,7.25,0,1,-18.371666666666663,Kandy-Digana
2694,279,2022-10-14,10:41:16,11:24:12,Digana,Kandy,42.93333333333333,4.599999999999999,0.10714285714285712,4,Friday,10.75,0,0,-14.505000000000003,Digana-Kandy
2695,279,2022-10-14,12:02:14,12:55:50,Kandy,Digana,53.6,7.733333333333333,0.14427860696517414,4,Friday,12.0,0,0,-3.838333333333331,Kandy-Digana
2696,279,2022-10-14,14:51:27,15:39:12,Digana,Kandy,47.75,6.95,0.14554973821989528,4,Friday,14.75,0,0,-9.688333333333333,Digana-Kandy
2697,279,2022-10-14,16:32:07,17:23:44,Kandy,Digana,51.61666666666667,5.533333333333332,0.10720051662899578,4,Friday,16.5,0,1,-5.821666666666665,Kandy-Digana
2698,279,2022-10-15,05:53:10,06:27:17,Digana,Kandy,34.11666666666667,2.4500000000000006,0.07181240840254031,5,Saturday,6.0,1,0,-23.321666666666665,Digana-Kandy
2699,279,2022-10-15,07:11:14,07:58:30,Kandy,Digana,47.266666666666666,4.65,0.09837799717912554,5,Saturday,7.25,1,1,-10.171666666666667,Kandy-Digana
2700,279,2022-10-15,12:50:33,13:37:52,Digana,Kandy,47.31666666666667,7.3,0.15427967594223316,5,Saturday,12.75,1,0,-10.121666666666663,Digana-Kandy
2701,279,2022-10-15,14:12:46,15:01:53,Kandy,Digana,49.11666666666667,5.366666666666668,0.10926365795724469,5,Saturday,14.25,1,0,-8.321666666666665,Kandy-Digana
2702,279,2022-10-15,16:30:03,17:15:35,Digana,Kandy,45.53333333333333,2.816666666666667,0.06185944363103954,5,Saturday,16.5,1,1,-11.905000000000001,Digana-Kandy
2703,279,2022-10-15,18:29:11,19:14:00,Kandy,Digana,44.81666666666667,3.583333333333333,0.07995537374488657,5,Saturday,18.5,1,0,-12.621666666666663,Kandy-Digana
2705,279,2022-10-17,06:41:43,07:37:31,Kandy,Digana,55.8,9.45,0.1693548387096774,0,Monday,6.75,0,0,-1.6383333333333354,Kandy-Digana
2706,279,2022-10-17,09:10:31,09:52:02,Digana,Kandy,41.516666666666666,6.833333333333331,0.16459253311922917,0,Monday,9.25,0,0,-15.921666666666667,Digana-Kandy
2707,279,2022-10-17,10:22:06,11:09:18,Kandy,Digana,47.2,6.133333333333333,0.12994350282485873,0,Monday,10.25,0,0,-10.23833333333333,Kandy-Digana
2708,279,2022-10-17,12:40:51,13:25:19,Digana,Kandy,44.46666666666667,5.483333333333331,0.12331334332833577,0,Monday,12.75,0,0,-12.971666666666664,Digana-Kandy
2709,279,2022-10-17,14:21:54,15:03:05,Kandy,Digana,41.18333333333333,4.733333333333332,0.11493322541481178,0,Monday,14.25,0,0,-16.255000000000003,Kandy-Digana
2710,279,2022-10-17,15:51:52,16:39:01,Digana,Kandy,47.15,7.8,0.16542948038176034,0,Monday,15.75,0,0,-10.288333333333334,Digana-Kandy
2711,279,2022-10-17,17:30:52,18:15:23,Kandy,Digana,44.516666666666666,4.683333333333333,0.10520404342942717,0,Monday,17.5,0,1,-12.921666666666667,Kandy-Digana
2712,279,2022-10-18,08:51:23,09:35:42,Digana,Kandy,44.31666666666667,5.033333333333332,0.11357653253102667,1,Tuesday,8.75,0,1,-13.121666666666663,Digana-Kandy
2713,279,2022-10-18,10:11:49,10:58:52,Kandy,Digana,47.05,4.15,0.08820403825717324,1,Tuesday,10.25,0,0,-10.388333333333335,Kandy-Digana
2714,279,2022-10-18,12:41:34,13:24:54,Digana,Kandy,43.333333333333336,4.283333333333333,0.09884615384615383,1,Tuesday,12.75,0,0,-14.104999999999997,Digana-Kandy
2715,279,2022-10-18,14:22:14,15:03:26,Kandy,Digana,41.2,3.2500000000000004,0.07888349514563107,1,Tuesday,14.25,0,0,-16.23833333333333,Kandy-Digana
2716,279,2022-10-18,17:00:18,17:51:53,Digana,Kandy,51.583333333333336,6.949999999999999,0.13473344103392568,1,Tuesday,17.0,0,1,-5.854999999999997,Digana-Kandy
2717,279,2022-10-18,19:11:50,19:50:22,Kandy,Digana,38.53333333333333,2.8500000000000005,0.073961937716263,1,Tuesday,19.25,0,0,-18.905,Kandy-Digana
2718,279,2022-10-19,08:41:02,09:25:20,Digana,Kandy,44.3,6.116666666666668,0.13807373965387512,2,Wednesday,8.75,0,1,-13.138333333333335,Digana-Kandy
2719,279,2022-10-19,10:01:25,10:50:57,Kandy,Digana,49.53333333333333,4.783333333333334,0.09656796769851954,2,Wednesday,10.0,0,0,-7.905000000000001,Kandy-Digana
2720,279,2022-10-19,17:11:50,17:59:12,Digana,Kandy,47.36666666666667,4.433333333333333,0.09359605911330048,2,Wednesday,17.25,0,1,-10.071666666666665,Digana-Kandy
2721,279,2022-10-19,19:18:44,19:54:30,Kandy,Digana,35.766666666666666,2.933333333333333,0.0820130475302889,2,Wednesday,19.25,0,0,-21.671666666666667,Kandy-Digana
2722,279,2022-10-20,08:50:17,09:30:06,Digana,Kandy,39.81666666666667,5.266666666666667,0.13227291753871911,3,Thursday,8.75,0,1,-17.621666666666663,Digana-Kandy
2723,279,2022-10-20,10:12:22,10:58:01,Kandy,Digana,45.65,3.4000000000000004,0.07447973713033955,3,Thursday,10.25,0,0,-11.788333333333334,Kandy-Digana
2724,279,2022-10-22,08:21:56,09:06:36,Digana,Kandy,44.66666666666666,4.499999999999999,0.10074626865671642,5,Saturday,8.25,1,1,-12.771666666666675,Digana-Kandy
2725,279,2022-10-22,09:31:38,10:23:19,Kandy,Digana,51.68333333333333,5.2,0.10061270557884554,5,Saturday,9.5,1,0,-5.755000000000003,Kandy-Digana
2726,279,2022-10-22,12:11:02,12:58:49,Digana,Kandy,47.78333333333333,4.533333333333333,0.09487268922218346,5,Saturday,12.25,1,0,-9.655000000000001,Digana-Kandy
2727,279,2022-10-22,13:52:59,14:38:57,Kandy,Digana,45.96666666666667,4.416666666666666,0.0960841189267585,5,Saturday,14.0,1,0,-11.471666666666664,Kandy-Digana
2728,279,2022-10-22,16:31:15,17:15:53,Digana,Kandy,44.63333333333333,4.516666666666667,0.10119492158327109,5,Saturday,16.5,1,1,-12.805,Digana-Kandy
2729,279,2022-10-22,18:12:12,18:57:33,Kandy,Digana,45.35,3.6833333333333336,0.08122013965453878,5,Saturday,18.25,1,0,-12.088333333333331,Kandy-Digana
2730,279,2022-10-23,08:00:33,08:44:53,Digana,Kandy,44.333333333333336,5.6166666666666645,0.12669172932330822,6,Sunday,8.0,1,1,-13.104999999999997,Digana-Kandy
2731,279,2022-10-23,09:21:16,10:14:11,Kandy,Digana,52.91666666666666,6.35,0.12000000000000001,6,Sunday,9.25,1,0,-4.521666666666675,Kandy-Digana
2732,279,2022-10-23,12:17:32,13:07:37,Digana,Kandy,50.083333333333336,8.066666666666666,0.1610648918469218,6,Sunday,12.25,1,0,-7.354999999999997,Digana-Kandy
2733,279,2022-10-23,13:42:28,14:28:29,Kandy,Digana,46.016666666666666,3.883333333333333,0.08438971387178558,6,Sunday,13.75,1,0,-11.421666666666667,Kandy-Digana
