trip_id,device_id,date,start_time,end_time,start_terminal,end_terminal,travel_time,dwell_time,SITR,day_of_week,day_name,hour_of_day,weekend,rush_hour,excess_travel_time,Direction,anomaly_score,behaviour
3142,1143,2022-10-08,08:30:49,09:12:58,Digana,Kandy,42.15,3.5,0.0830367734282325,5,Saturday,8.5,1,0,-15.416666666666671,Digana-Kandy,1,normal
3143,1143,2022-10-08,09:51:43,10:34:37,Kandy,Digana,42.9,4.583333333333334,0.10683760683760686,5,Saturday,9.75,1,0,-14.666666666666671,Kandy-Digana,1,normal
3144,1143,2022-10-08,12:41:14,13:25:36,Digana,Kandy,44.36666666666667,5.166666666666667,0.11645379413974456,5,Saturday,12.75,1,0,-13.200000000000003,Digana-Kandy,1,normal
3145,1143,2022-10-08,14:11:43,14:53:08,Kandy,Digana,41.41666666666666,4.183333333333334,0.10100603621730385,5,Saturday,14.25,1,0,-16.150000000000013,Kandy-Digana,1,normal
3146,1143,2022-10-08,16:41:02,17:28:55,Digana,Kandy,47.88333333333333,6.65,0.13887922032718414,5,Saturday,16.75,1,0,-9.683333333333337,Digana-Kandy,1,normal
3147,1143,2022-10-08,18:20:56,19:03:45,Kandy,Digana,42.81666666666667,3.9,0.09108602569093031,5,Saturday,18.25,1,0,-14.75,Kandy-Digana,1,normal
3148,1143,2022-10-09,08:30:56,09:17:44,Digana,Kandy,46.8,5.7,0.1217948717948718,6,Sunday,8.5,1,0,-10.766666666666673,Digana-Kandy,1,normal
3149,1143,2022-10-09,10:02:22,10:53:14,Kandy,Digana,50.86666666666667,11.466666666666669,0.22542595019659242,6,Sunday,10.0,1,0,-6.700000000000003,Kandy-Digana,1,normal
3150,1143,2022-10-09,13:15:18,14:05:33,Digana,Kandy,50.25,9.733333333333334,0.19369817578772805,6,Sunday,13.25,1,0,-7.31666666666667,Digana-Kandy,1,normal
3151,1143,2022-10-09,16:11:31,16:57:53,Kandy,Digana,46.36666666666667,4.416666666666667,0.095255212077642,6,Sunday,16.25,1,0,-11.200000000000003,Kandy-Digana,1,normal
3152,1143,2022-10-09,17:21:52,18:08:48,Digana,Kandy,46.93333333333333,6.183333333333334,0.13174715909090912,6,Sunday,17.25,1,0,-10.63333333333334,Digana-Kandy,1,normal
3153,1143,2022-10-09,19:29:26,20:09:44,Kandy,Digana,40.3,4.5,0.11166253101736974,6,Sunday,19.5,1,0,-17.266666666666673,Kandy-Digana,1,normal
3154,1143,2022-10-10,08:21:36,09:02:04,Digana,Kandy,40.46666666666667,4.016666666666667,0.09925864909390444,0,Monday,8.25,0,1,-17.1,Digana-Kandy,1,normal
3155,1143,2022-10-10,09:51:38,10:37:26,Kandy,Digana,45.8,2.25,0.049126637554585156,0,Monday,9.75,0,0,-11.766666666666673,Kandy-Digana,1,normal
3156,1143,2022-10-10,12:21:27,13:06:46,Digana,Kandy,45.31666666666667,6.983333333333333,0.15410077234277306,0,Monday,12.25,0,0,-12.25,Digana-Kandy,1,normal
3157,1143,2022-10-10,13:41:57,14:36:56,Kandy,Digana,54.98333333333333,8.55,0.1555016671718703,0,Monday,13.75,0,0,-2.583333333333343,Kandy-Digana,1,normal
3158,1143,2022-10-10,16:10:13,16:52:59,Digana,Kandy,42.766666666666666,4.983333333333333,0.11652377240841777,0,Monday,16.25,0,1,-14.800000000000004,Digana-Kandy,1,normal
3159,1143,2022-10-10,17:43:11,18:26:28,Kandy,Digana,43.28333333333333,2.8833333333333333,0.06661532537543319,0,Monday,17.75,0,1,-14.283333333333339,Kandy-Digana,1,normal
3160,1143,2022-10-12,08:30:38,09:13:14,Digana,Kandy,42.6,7.15,0.16784037558685447,2,Wednesday,8.5,0,1,-14.966666666666669,Digana-Kandy,1,normal
3161,1143,2022-10-12,09:41:39,10:30:39,Kandy,Digana,49.0,7.633333333333334,0.15578231292517009,2,Wednesday,9.75,0,0,-8.56666666666667,Kandy-Digana,1,normal
3162,1143,2022-10-12,12:41:17,13:28:01,Digana,Kandy,46.73333333333333,7.0,0.14978601997146934,2,Wednesday,12.75,0,0,-10.833333333333343,Digana-Kandy,1,normal
3163,1143,2022-10-12,14:11:43,14:58:37,Kandy,Digana,46.9,5.0,0.10660980810234542,2,Wednesday,14.25,0,0,-10.666666666666671,Kandy-Digana,1,normal
3164,1143,2022-10-12,16:42:10,17:27:52,Digana,Kandy,45.7,4.4,0.0962800875273523,2,Wednesday,16.75,0,1,-11.866666666666667,Digana-Kandy,1,normal
3165,1143,2022-10-12,20:02:47,20:37:48,Kandy,Digana,35.016666666666666,1.45,0.04140885292717753,2,Wednesday,20.0,0,0,-22.550000000000004,Kandy-Digana,-1,anomaly
3166,1143,2022-10-13,08:10:58,08:50:50,Digana,Kandy,39.86666666666667,3.433333333333333,0.08612040133779264,3,Thursday,8.25,0,1,-17.700000000000003,Digana-Kandy,1,normal
3167,1143,2022-10-13,09:41:33,10:28:29,Kandy,Digana,46.93333333333333,4.716666666666667,0.1004971590909091,3,Thursday,9.75,0,0,-10.63333333333334,Kandy-Digana,1,normal
3168,1143,2022-10-13,12:41:08,13:28:33,Digana,Kandy,47.41666666666666,7.416666666666667,0.15641476274165206,3,Thursday,12.75,0,0,-10.150000000000013,Digana-Kandy,1,normal
3169,1143,2022-10-13,14:02:01,14:47:33,Kandy,Digana,45.53333333333333,4.333333333333334,0.09516837481698391,3,Thursday,14.0,0,0,-12.033333333333339,Kandy-Digana,1,normal
3170,1143,2022-10-13,16:40:07,17:25:26,Digana,Kandy,45.31666666666667,3.75,0.08275101140125045,3,Thursday,16.75,0,1,-12.25,Digana-Kandy,1,normal
3171,1143,2022-10-13,18:14:31,18:53:38,Kandy,Digana,39.11666666666667,2.2333333333333334,0.057094162760971456,3,Thursday,18.25,0,0,-18.450000000000003,Kandy-Digana,1,normal
3172,1143,2022-10-14,08:19:48,09:03:59,Digana,Kandy,44.18333333333333,4.316666666666666,0.0976989815164089,4,Friday,8.25,0,1,-13.38333333333334,Digana-Kandy,1,normal
3173,1143,2022-10-14,09:41:12,10:27:37,Kandy,Digana,46.41666666666666,3.333333333333333,0.0718132854578097,4,Friday,9.75,0,0,-11.150000000000013,Kandy-Digana,1,normal
3174,1143,2022-10-14,12:41:37,13:29:28,Digana,Kandy,47.85,5.25,0.109717868338558,4,Friday,12.75,0,0,-9.716666666666669,Digana-Kandy,1,normal
3175,1143,2022-10-14,14:21:08,15:02:56,Kandy,Digana,41.8,3.3666666666666667,0.08054226475279107,4,Friday,14.25,0,0,-15.766666666666673,Kandy-Digana,1,normal
3176,1143,2022-10-14,17:11:56,18:03:17,Digana,Kandy,51.35,7.116666666666667,0.1385913664394677,4,Friday,17.25,0,1,-6.216666666666669,Digana-Kandy,1,normal
3177,1143,2022-10-14,19:37:52,20:18:56,Kandy,Digana,41.06666666666667,5.533333333333334,0.13474025974025974,4,Friday,19.75,0,0,-16.5,Kandy-Digana,1,normal
3178,1143,2022-10-15,09:01:54,09:46:58,Digana,Kandy,45.06666666666667,5.4,0.11982248520710059,5,Saturday,9.0,1,0,-12.5,Digana-Kandy,1,normal
3179,1143,2022-10-15,10:11:42,11:02:53,Kandy,Digana,51.18333333333333,4.5,0.08791924454575058,5,Saturday,10.25,1,0,-6.38333333333334,Kandy-Digana,1,normal
3180,1143,2022-10-15,12:34:18,13:21:31,Digana,Kandy,47.21666666666667,6.583333333333334,0.13942816801976704,5,Saturday,12.5,1,0,-10.350000000000001,Digana-Kandy,1,normal
3181,1143,2022-10-15,14:02:16,14:42:24,Kandy,Digana,40.13333333333333,2.6166666666666667,0.06519933554817275,5,Saturday,14.0,1,0,-17.433333333333337,Kandy-Digana,1,normal
3182,1143,2022-10-15,16:19:57,17:08:28,Digana,Kandy,48.516666666666666,6.183333333333334,0.12744761250429407,5,Saturday,16.25,1,0,-9.050000000000004,Digana-Kandy,1,normal
3183,1143,2022-10-15,18:08:36,18:51:50,Kandy,Digana,43.23333333333333,3.7666666666666666,0.087124132613724,5,Saturday,18.25,1,0,-14.333333333333343,Kandy-Digana,1,normal
3184,1143,2022-10-17,07:28:48,08:14:13,Digana,Kandy,45.41666666666666,4.55,0.10018348623853213,0,Monday,7.5,0,1,-12.150000000000013,Digana-Kandy,1,normal
3185,1143,2022-10-17,08:41:19,09:24:46,Kandy,Digana,43.45,5.966666666666667,0.13732259301879554,0,Monday,8.75,0,1,-14.116666666666667,Kandy-Digana,1,normal
3186,1143,2022-10-17,11:01:02,11:46:31,Digana,Kandy,45.48333333333333,4.266666666666667,0.09380725540491024,0,Monday,11.0,0,0,-12.083333333333343,Digana-Kandy,1,normal
3187,1143,2022-10-17,13:41:59,14:38:23,Kandy,Digana,56.4,16.2,0.28723404255319146,0,Monday,13.75,0,0,-1.1666666666666714,Kandy-Digana,-1,anomaly
3188,1143,2022-10-17,15:20:43,16:09:14,Digana,Kandy,48.516666666666666,4.0,0.08244589488148403,0,Monday,15.25,0,0,-9.050000000000004,Digana-Kandy,1,normal
3189,1143,2022-10-17,17:01:50,17:48:29,Kandy,Digana,46.65,7.133333333333334,0.15291175419792785,0,Monday,17.0,0,1,-10.916666666666671,Kandy-Digana,1,normal
3190,1143,2022-10-18,07:01:11,07:45:11,Digana,Kandy,44.0,6.25,0.14204545454545456,1,Tuesday,7.0,0,1,-13.56666666666667,Digana-Kandy,1,normal
3191,1143,2022-10-18,08:30:07,09:16:12,Kandy,Digana,46.083333333333336,2.6166666666666667,0.05678119349005425,1,Tuesday,8.5,0,1,-11.483333333333334,Kandy-Digana,1,normal
3192,1143,2022-10-18,11:30:35,12:16:03,Digana,Kandy,45.46666666666667,5.166666666666666,0.11363636363636362,1,Tuesday,11.5,0,0,-12.100000000000001,Digana-Kandy,1,normal
3193,1143,2022-10-18,12:51:42,13:51:25,Kandy,Digana,59.71666666666667,11.816666666666666,0.19787887245325145,1,Tuesday,12.75,0,0,2.1499999999999986,Kandy-Digana,1,normal
3194,1143,2022-10-18,15:20:39,16:03:28,Digana,Kandy,42.81666666666667,3.0,0.07006617360840793,1,Tuesday,15.25,0,0,-14.75,Digana-Kandy,1,normal
3195,1143,2022-10-18,17:01:48,17:42:26,Kandy,Digana,40.63333333333333,2.6833333333333336,0.06603773584905662,1,Tuesday,17.0,0,1,-16.933333333333337,Kandy-Digana,1,normal
3196,1143,2022-10-19,07:11:11,07:49:51,Digana,Kandy,38.66666666666666,1.9,0.04913793103448277,2,Wednesday,7.25,0,1,-18.900000000000013,Digana-Kandy,-1,anomaly
3197,1143,2022-10-19,08:41:47,09:28:25,Kandy,Digana,46.63333333333333,3.5,0.07505360972122944,2,Wednesday,8.75,0,1,-10.933333333333337,Kandy-Digana,1,normal
3198,1143,2022-10-19,11:40:25,12:27:39,Digana,Kandy,47.23333333333333,5.0,0.10585744530698661,2,Wednesday,11.75,0,0,-10.333333333333343,Digana-Kandy,1,normal
3199,1143,2022-10-19,13:02:49,13:53:39,Kandy,Digana,50.833333333333336,6.3500000000000005,0.12491803278688525,2,Wednesday,13.0,0,0,-6.733333333333334,Kandy-Digana,1,normal
3200,1143,2022-10-19,15:40:08,16:31:39,Digana,Kandy,51.516666666666666,5.4,0.10482044645745714,2,Wednesday,15.75,0,0,-6.050000000000004,Digana-Kandy,1,normal
3201,1143,2022-10-19,17:11:21,17:56:41,Kandy,Digana,45.333333333333336,4.416666666666667,0.0974264705882353,2,Wednesday,17.25,0,1,-12.233333333333334,Kandy-Digana,1,normal
3202,1143,2022-10-20,07:29:49,08:08:56,Digana,Kandy,39.11666666666667,2.3666666666666667,0.060502769492969746,3,Thursday,7.5,0,1,-18.450000000000003,Digana-Kandy,-1,anomaly
3203,1143,2022-10-20,09:02:17,09:45:21,Kandy,Digana,43.06666666666667,3.75,0.08707430340557275,3,Thursday,9.0,0,1,-14.5,Kandy-Digana,1,normal
3204,1143,2022-10-20,11:41:19,12:27:38,Digana,Kandy,46.31666666666667,5.466666666666667,0.1180280676502339,3,Thursday,11.75,0,0,-11.25,Digana-Kandy,1,normal
3205,1143,2022-10-20,13:01:44,13:56:01,Kandy,Digana,54.28333333333333,11.233333333333333,0.20693890082898372,3,Thursday,13.0,0,0,-3.2833333333333385,Kandy-Digana,1,normal
3206,1143,2022-10-20,15:20:59,16:00:48,Digana,Kandy,39.81666666666667,3.25,0.08162411050648806,3,Thursday,15.25,0,0,-17.75,Digana-Kandy,1,normal
3207,1143,2022-10-20,16:51:59,17:36:17,Kandy,Digana,44.3,3.733333333333333,0.08427389014296463,3,Thursday,16.75,0,1,-13.266666666666673,Kandy-Digana,1,normal
3208,1143,2022-10-25,06:29:38,07:15:23,Digana,Kandy,45.75,5.516666666666667,0.12058287795992714,1,Tuesday,6.5,0,0,-11.81666666666667,Digana-Kandy,1,normal
3209,1143,2022-10-25,08:00:38,08:43:56,Kandy,Digana,43.3,2.75,0.06351039260969978,1,Tuesday,8.0,0,1,-14.266666666666673,Kandy-Digana,1,normal
3210,1143,2022-10-25,11:20:55,12:11:01,Digana,Kandy,50.1,5.683333333333334,0.1134397870924817,1,Tuesday,11.25,0,0,-7.466666666666669,Digana-Kandy,1,normal
3211,1143,2022-10-25,12:31:57,13:22:47,Kandy,Digana,50.833333333333336,6.5,0.12786885245901639,1,Tuesday,12.5,0,0,-6.733333333333334,Kandy-Digana,1,normal
3212,1143,2022-10-25,15:40:52,16:25:13,Digana,Kandy,44.35,4.983333333333333,0.11236377301766252,1,Tuesday,15.75,0,0,-13.216666666666669,Digana-Kandy,1,normal
3213,1143,2022-10-25,17:11:04,17:57:16,Kandy,Digana,46.2,2.966666666666667,0.06421356421356421,1,Tuesday,17.25,0,1,-11.366666666666667,Kandy-Digana,1,normal
3214,1143,2022-10-27,06:50:22,07:32:41,Digana,Kandy,42.31666666666667,5.033333333333333,0.11894446632532492,3,Thursday,6.75,0,0,-15.25,Digana-Kandy,1,normal
3215,1143,2022-10-27,08:31:38,09:19:36,Kandy,Digana,47.96666666666667,4.05,0.08443363446838081,3,Thursday,8.5,0,1,-9.600000000000001,Kandy-Digana,1,normal
3216,1143,2022-10-27,11:31:05,12:19:22,Digana,Kandy,48.28333333333333,8.783333333333333,0.18191232309285468,3,Thursday,11.5,0,0,-9.283333333333339,Digana-Kandy,1,normal
3217,1143,2022-10-27,13:01:13,13:57:29,Kandy,Digana,56.266666666666666,15.1,0.2683649289099526,3,Thursday,13.0,0,0,-1.3000000000000043,Kandy-Digana,-1,anomaly
3218,1143,2022-10-27,15:40:41,16:24:55,Digana,Kandy,44.23333333333333,6.666666666666667,0.1507159005275057,3,Thursday,15.75,0,0,-13.333333333333343,Digana-Kandy,1,normal
3219,1143,2022-10-27,17:01:36,17:46:48,Kandy,Digana,45.2,3.6833333333333336,0.08148967551622419,3,Thursday,17.0,0,1,-12.366666666666667,Kandy-Digana,1,normal
3220,1143,2022-10-28,06:29:06,07:16:31,Digana,Kandy,47.41666666666666,7.9,0.16660808435852376,4,Friday,6.5,0,0,-10.150000000000013,Digana-Kandy,1,normal
3221,1143,2022-10-28,08:02:06,08:52:00,Kandy,Digana,49.9,3.816666666666667,0.07648630594522379,4,Friday,8.0,0,1,-7.666666666666671,Kandy-Digana,1,normal
3222,1143,2022-10-28,11:11:47,12:00:57,Digana,Kandy,49.16666666666666,8.9,0.1810169491525424,4,Friday,11.25,0,0,-8.400000000000013,Digana-Kandy,1,normal
3223,1143,2022-10-28,12:51:52,13:50:10,Kandy,Digana,58.3,13.666666666666666,0.23441966838193254,4,Friday,12.75,0,0,0.7333333333333272,Kandy-Digana,1,normal
3224,1143,2022-10-28,15:31:21,16:20:56,Digana,Kandy,49.583333333333336,6.733333333333333,0.1357983193277311,4,Friday,15.5,0,0,-7.983333333333334,Digana-Kandy,1,normal
3225,1143,2022-10-28,17:12:02,17:58:48,Kandy,Digana,46.766666666666666,4.25,0.09087669280114041,4,Friday,17.25,0,1,-10.800000000000004,Kandy-Digana,1,normal
3226,1143,2022-10-29,06:30:32,07:10:47,Digana,Kandy,40.25,4.5,0.11180124223602485,5,Saturday,6.5,1,0,-17.31666666666667,Digana-Kandy,1,normal
3227,1143,2022-10-29,07:51:16,08:37:12,Kandy,Digana,45.93333333333333,3.833333333333333,0.08345428156748912,5,Saturday,7.75,1,0,-11.63333333333334,Kandy-Digana,1,normal
3228,1143,2022-10-29,11:51:00,12:41:29,Digana,Kandy,50.48333333333333,7.4,0.1465830307032024,5,Saturday,11.75,1,0,-7.083333333333343,Digana-Kandy,1,normal
3229,1143,2022-10-29,13:11:50,14:09:33,Kandy,Digana,57.71666666666667,15.683333333333332,0.27172971412070457,5,Saturday,13.25,1,0,0.14999999999999858,Kandy-Digana,-1,anomaly
3230,1143,2022-10-29,17:02:11,17:54:56,Digana,Kandy,52.75,11.966666666666669,0.22685624012638234,5,Saturday,17.0,1,0,-4.81666666666667,Digana-Kandy,1,normal
3231,1143,2022-10-29,19:06:17,19:46:25,Kandy,Digana,40.13333333333333,3.033333333333333,0.0755813953488372,5,Saturday,19.0,1,0,-17.433333333333337,Kandy-Digana,1,normal
3232,1143,2022-10-30,10:11:39,10:57:06,Digana,Kandy,45.45,5.666666666666667,0.12467913458012468,6,Sunday,10.25,1,0,-12.116666666666667,Digana-Kandy,1,normal
3233,1143,2022-10-30,11:22:29,12:19:26,Kandy,Digana,56.95,6.05,0.10623353819139596,6,Sunday,11.25,1,0,-0.6166666666666671,Kandy-Digana,1,normal
3234,1143,2022-10-30,14:31:33,15:25:51,Digana,Kandy,54.3,8.666666666666666,0.1596071209330878,6,Sunday,14.5,1,0,-3.266666666666673,Digana-Kandy,1,normal
3235,1143,2022-10-30,15:48:48,16:32:52,Kandy,Digana,44.06666666666667,4.2333333333333325,0.0960665658093797,6,Sunday,15.75,1,0,-13.5,Kandy-Digana,1,normal
3236,1166,2022-10-01,06:41:55,07:31:46,Kandy,Digana,49.85,4.933333333333334,0.09896355733868271,5,Saturday,6.75,1,0,-7.716666666666669,Kandy-Digana,1,normal
3237,1166,2022-10-01,10:14:08,11:12:30,Digana,Kandy,58.36666666666667,9.766666666666666,0.1673329525985151,5,Saturday,10.25,1,0,0.7999999999999972,Digana-Kandy,1,normal
3238,1166,2022-10-01,11:33:30,12:32:19,Kandy,Digana,58.81666666666667,10.516666666666666,0.17880419382261262,5,Saturday,11.5,1,0,1.25,Kandy-Digana,1,normal
3239,1166,2022-10-01,13:03:30,13:59:41,Digana,Kandy,56.18333333333333,8.483333333333334,0.1509937703945417,5,Saturday,13.0,1,0,-1.38333333333334,Digana-Kandy,1,normal
3240,1166,2022-10-02,06:42:52,07:36:25,Kandy,Digana,53.55,2.9000000000000004,0.05415499533146593,6,Sunday,6.75,1,0,-4.016666666666673,Kandy-Digana,1,normal
3241,1166,2022-10-02,09:31:44,10:29:47,Digana,Kandy,58.05,5.933333333333334,0.10221073786965261,6,Sunday,9.5,1,0,0.4833333333333272,Digana-Kandy,1,normal
3242,1166,2022-10-02,11:43:28,12:36:43,Kandy,Digana,53.25,4.95,0.09295774647887324,6,Sunday,11.75,1,0,-4.31666666666667,Kandy-Digana,1,normal
3243,1166,2022-10-02,13:40:42,14:29:43,Digana,Kandy,49.016666666666666,3.6666666666666665,0.07480448826929616,6,Sunday,13.75,1,0,-8.550000000000004,Digana-Kandy,1,normal
3244,1166,2022-10-02,15:54:45,16:51:07,Kandy,Digana,56.36666666666667,7.383333333333334,0.13098758131283264,6,Sunday,16.0,1,0,-1.2000000000000028,Kandy-Digana,1,normal
3245,1166,2022-10-02,17:32:21,18:27:36,Digana,Kandy,55.25,3.75,0.06787330316742081,6,Sunday,17.5,1,0,-2.31666666666667,Digana-Kandy,1,normal
3246,1166,2022-10-03,06:42:20,07:47:20,Kandy,Digana,65.0,9.75,0.15,0,Monday,6.75,0,0,7.43333333333333,Kandy-Digana,-1,anomaly
3247,1166,2022-10-03,10:01:18,10:44:31,Digana,Kandy,43.21666666666667,4.866666666666667,0.1126108754338604,0,Monday,10.0,0,0,-14.350000000000001,Digana-Kandy,1,normal
3248,1166,2022-10-03,11:31:13,12:24:11,Kandy,Digana,52.96666666666667,6.916666666666667,0.13058527375707993,0,Monday,11.5,0,0,-4.600000000000001,Kandy-Digana,1,normal
3249,1166,2022-10-03,14:41:46,15:28:05,Digana,Kandy,46.31666666666667,8.516666666666666,0.1838790931989924,0,Monday,14.75,0,0,-11.25,Digana-Kandy,1,normal
3250,1166,2022-10-03,16:02:56,16:53:04,Kandy,Digana,50.13333333333333,6.466666666666667,0.12898936170212766,0,Monday,16.0,0,1,-7.433333333333337,Kandy-Digana,1,normal
3251,1166,2022-10-03,18:19:49,19:08:47,Digana,Kandy,48.96666666666667,3.966666666666667,0.08100748808713411,0,Monday,18.25,0,0,-8.600000000000001,Digana-Kandy,1,normal
3252,1166,2022-10-04,06:22:12,07:12:01,Kandy,Digana,49.81666666666667,3.45,0.06925393108062897,1,Tuesday,6.25,0,0,-7.75,Kandy-Digana,1,normal
3253,1166,2022-10-04,09:51:43,10:40:21,Digana,Kandy,48.63333333333333,7.2,0.14804660726525018,1,Tuesday,9.75,0,0,-8.933333333333337,Digana-Kandy,1,normal
3254,1166,2022-10-04,11:22:36,12:20:59,Kandy,Digana,58.38333333333333,11.283333333333331,0.19326291749928629,1,Tuesday,11.5,0,0,0.8166666666666629,Kandy-Digana,1,normal
3255,1166,2022-10-04,14:22:12,15:09:34,Digana,Kandy,47.36666666666667,6.550000000000001,0.13828289936664323,1,Tuesday,14.25,0,0,-10.200000000000003,Digana-Kandy,1,normal
3256,1166,2022-10-04,15:52:18,16:45:51,Kandy,Digana,53.55,6.300000000000001,0.11764705882352944,1,Tuesday,15.75,0,0,-4.016666666666673,Kandy-Digana,1,normal
3257,1166,2022-10-04,18:01:32,18:48:31,Digana,Kandy,46.98333333333333,4.716666666666667,0.10039020929407592,1,Tuesday,18.0,0,1,-10.583333333333343,Digana-Kandy,1,normal
3259,1166,2022-10-07,08:41:24,09:24:40,Digana,Kandy,43.266666666666666,3.8333333333333335,0.08859784283513097,4,Friday,8.75,0,1,-14.300000000000004,Digana-Kandy,1,normal
3260,1166,2022-10-07,09:42:56,10:31:20,Kandy,Digana,48.4,3.05,0.06301652892561983,4,Friday,9.75,0,0,-9.166666666666671,Kandy-Digana,1,normal
3261,1166,2022-10-07,12:01:46,12:48:37,Digana,Kandy,46.85,4.583333333333334,0.09782995375311278,4,Friday,12.0,0,0,-10.716666666666669,Digana-Kandy,1,normal
3262,1166,2022-10-07,13:41:30,14:41:04,Kandy,Digana,59.56666666666667,7.5166666666666675,0.12618914381645216,4,Friday,13.75,0,0,2.0,Kandy-Digana,1,normal
3263,1166,2022-10-07,15:31:59,16:19:10,Digana,Kandy,47.18333333333333,4.95,0.10490992582126459,4,Friday,15.5,0,0,-10.38333333333334,Digana-Kandy,1,normal
3264,1166,2022-10-07,16:31:21,17:21:54,Kandy,Digana,50.55,7.966666666666668,0.1575997362347511,4,Friday,16.5,0,1,-7.016666666666673,Kandy-Digana,1,normal
3265,1166,2022-10-07,17:24:53,18:05:12,Digana,Kandy,40.31666666666667,1.5,0.03720545680033071,4,Friday,17.5,0,1,-17.25,Digana-Kandy,-1,anomaly
3266,1166,2022-10-08,06:50:52,07:38:23,Kandy,Digana,47.516666666666666,3.65,0.07681515257804279,5,Saturday,6.75,1,0,-10.050000000000004,Kandy-Digana,1,normal
3267,1166,2022-10-08,10:00:33,10:48:19,Digana,Kandy,47.766666666666666,5.816666666666666,0.1217725052337753,5,Saturday,10.0,1,0,-9.800000000000004,Digana-Kandy,1,normal
3268,1166,2022-10-08,11:23:44,12:11:44,Kandy,Digana,48.0,5.35,0.11145833333333333,5,Saturday,11.5,1,0,-9.56666666666667,Kandy-Digana,1,normal
3269,1166,2022-10-08,14:11:19,14:56:50,Digana,Kandy,45.516666666666666,5.0,0.10984987184181619,5,Saturday,14.25,1,0,-12.050000000000004,Digana-Kandy,1,normal
3270,1166,2022-10-09,06:52:57,07:39:02,Kandy,Digana,46.083333333333336,2.25,0.048824593128390596,6,Sunday,7.0,1,0,-11.483333333333334,Kandy-Digana,1,normal
3271,1166,2022-10-09,09:12:06,09:57:02,Digana,Kandy,44.93333333333333,4.25,0.09458456973293769,6,Sunday,9.25,1,0,-12.63333333333334,Digana-Kandy,1,normal
3272,1166,2022-10-09,11:02:19,11:52:44,Kandy,Digana,50.41666666666666,5.683333333333334,0.11272727272727276,6,Sunday,11.0,1,0,-7.150000000000013,Kandy-Digana,1,normal
3273,1166,2022-10-09,13:46:55,14:31:31,Digana,Kandy,44.6,4.05,0.09080717488789238,6,Sunday,13.75,1,0,-12.966666666666669,Digana-Kandy,1,normal
3274,1166,2022-10-11,06:50:53,07:41:32,Kandy,Digana,50.65,4.35,0.08588351431391905,1,Tuesday,6.75,0,0,-6.916666666666671,Kandy-Digana,1,normal
3275,1166,2022-10-11,09:23:28,10:07:03,Digana,Kandy,43.583333333333336,4.35,0.09980879541108985,1,Tuesday,9.5,0,0,-13.983333333333334,Digana-Kandy,1,normal
3276,1166,2022-10-11,10:51:29,11:38:16,Kandy,Digana,46.78333333333333,2.8833333333333333,0.06163163519771999,1,Tuesday,10.75,0,0,-10.783333333333339,Kandy-Digana,1,normal
3277,1166,2022-10-11,13:20:13,14:12:20,Digana,Kandy,52.11666666666667,6.4,0.12280140709945635,1,Tuesday,13.25,0,0,-5.450000000000003,Digana-Kandy,1,normal
3278,1166,2022-10-11,14:52:14,15:39:37,Kandy,Digana,47.38333333333333,4.5,0.09497010200492438,1,Tuesday,14.75,0,0,-10.183333333333337,Kandy-Digana,1,normal
3280,1166,2022-10-12,16:24:14,18:06:48,Digana,Kandy,102.56666666666666,56.41666666666666,0.5500487487812804,2,Wednesday,16.5,0,1,44.99999999999999,Digana-Kandy,-1,anomaly
3282,1166,2022-10-13,09:41:59,10:27:00,Digana,Kandy,45.016666666666666,3.0166666666666666,0.0670122176971492,3,Thursday,9.75,0,0,-12.550000000000004,Digana-Kandy,1,normal
3283,1166,2022-10-13,10:51:25,11:35:03,Kandy,Digana,43.63333333333333,3.216666666666667,0.07372039724980901,3,Thursday,10.75,0,0,-13.933333333333337,Kandy-Digana,1,normal
3284,1166,2022-10-13,13:41:54,14:29:03,Digana,Kandy,47.15,6.550000000000001,0.1389183457051962,3,Thursday,13.75,0,0,-10.416666666666671,Digana-Kandy,1,normal
3285,1166,2022-10-13,15:02:06,15:44:04,Kandy,Digana,41.96666666666667,2.3833333333333333,0.05679110405083399,3,Thursday,15.0,0,0,-15.600000000000001,Kandy-Digana,1,normal
3287,1166,2022-10-14,09:01:41,09:48:10,Kandy,Digana,46.48333333333333,3.75,0.08067407673001077,4,Friday,9.0,0,1,-11.083333333333343,Kandy-Digana,1,normal
3288,1166,2022-10-19,16:31:11,17:16:12,Digana,Kandy,45.016666666666666,3.9333333333333336,0.08737504627915588,2,Wednesday,16.5,0,1,-12.550000000000004,Digana-Kandy,1,normal
3289,1166,2022-10-21,06:32:45,07:25:39,Kandy,Digana,52.9,5.0,0.0945179584120983,4,Friday,6.5,0,0,-4.666666666666671,Kandy-Digana,1,normal
3290,1166,2022-10-21,08:20:58,09:06:12,Digana,Kandy,45.23333333333333,4.916666666666666,0.10869565217391304,4,Friday,8.25,0,1,-12.333333333333343,Digana-Kandy,1,normal
3291,1166,2022-10-21,10:00:55,10:51:04,Kandy,Digana,50.15,3.5,0.06979062811565304,4,Friday,10.0,0,0,-7.416666666666671,Kandy-Digana,1,normal
3292,1166,2022-10-21,11:43:31,12:33:46,Digana,Kandy,50.25,6.683333333333334,0.13300165837479272,4,Friday,11.75,0,0,-7.31666666666667,Digana-Kandy,1,normal
3293,1166,2022-10-21,13:41:11,14:31:24,Kandy,Digana,50.21666666666667,7.45,0.1483571191503485,4,Friday,13.75,0,0,-7.350000000000001,Kandy-Digana,1,normal
