trip_id,device_id,date,start_time,end_time,start_terminal,end_terminal,travel_time,dwell_time
2672,279,2022-10-09,11:16:16,12:00:50,BT02,BT01,44.56666666666667,7.966666666666666
2673,279,2022-10-09,13:01:01,14:00:13,BT01,BT02,59.2,7.216666666666666
2674,279,2022-10-09,15:42:47,16:34:43,BT02,BT01,51.93333333333333,8.983333333333336
2675,279,2022-10-09,18:14:12,18:54:43,BT01,BT02,40.516666666666666,5.366666666666666
2676,279,2022-10-10,06:30:26,07:27:22,BT02,BT01,56.93333333333333,14.549999999999995
2677,279,2022-10-10,07:59:37,08:46:15,BT01,BT02,46.63333333333333,4.550000000000001
2678,279,2022-10-10,10:51:24,11:36:10,BT02,BT01,44.766666666666666,6.116666666666664
2679,279,2022-10-10,12:21:43,13:08:03,BT01,BT02,46.333333333333336,4.933333333333332
2680,279,2022-10-10,14:51:32,15:38:02,BT02,BT01,46.5,7.83333333333333
2681,279,2022-10-10,16:11:16,16:56:00,BT01,BT02,44.73333333333333,4.616666666666667
2682,279,2022-10-12,06:12:02,06:58:37,BT02,BT01,46.583333333333336,8.066666666666666
2683,279,2022-10-12,07:21:23,08:08:39,BT01,BT02,47.266666666666666,7.066666666666665
2684,279,2022-10-12,14:31:31,15:14:09,BT02,BT01,42.63333333333333,4.716666666666666
2685,279,2022-10-12,15:52:18,16:41:24,BT01,BT02,49.1,6.016666666666665
2686,279,2022-10-13,06:10:23,06:54:33,BT02,BT01,44.16666666666666,6.683333333333334
2687,279,2022-10-13,07:40:52,08:25:48,BT01,BT02,44.93333333333333,4.75
2688,279,2022-10-13,11:01:31,11:39:52,BT02,BT01,38.35,4.083333333333333
2689,279,2022-10-13,12:10:41,13:01:50,BT01,BT02,51.15,7.266666666666666
2690,279,2022-10-13,14:51:26,15:40:19,BT02,BT01,48.88333333333333,8.449999999999998
2691,279,2022-10-13,16:11:18,17:00:04,BT01,BT02,48.766666666666666,7.499999999999999
2692,279,2022-10-14,06:01:37,06:43:06,BT02,BT01,41.48333333333333,4.533333333333332
2693,279,2022-10-14,07:21:57,08:01:01,BT01,BT02,39.06666666666667,2.466666666666667
2694,279,2022-10-14,10:41:16,11:24:12,BT02,BT01,42.93333333333333,4.599999999999999
2695,279,2022-10-14,12:02:14,12:55:50,BT01,BT02,53.6,7.733333333333333
2696,279,2022-10-14,14:51:27,15:39:12,BT02,BT01,47.75,6.95
2697,279,2022-10-14,16:32:07,17:23:44,BT01,BT02,51.61666666666667,5.533333333333332
2698,279,2022-10-15,05:53:10,06:27:17,BT02,BT01,34.11666666666667,2.4500000000000006
2699,279,2022-10-15,07:11:14,07:58:30,BT01,BT02,47.266666666666666,4.65
2700,279,2022-10-15,12:50:33,13:37:52,BT02,BT01,47.31666666666667,7.3
2701,279,2022-10-15,14:12:46,15:01:53,BT01,BT02,49.11666666666667,5.366666666666668
2702,279,2022-10-15,16:30:03,17:15:35,BT02,BT01,45.53333333333333,2.816666666666667
2703,279,2022-10-15,18:29:11,19:14:00,BT01,BT02,44.81666666666667,3.583333333333333
2704,279,2022-10-17,05:30:04,06:07:51,BT02,BT01,37.78333333333333,3.85
2705,279,2022-10-17,06:41:43,07:37:31,BT01,BT02,55.8,9.45
2706,279,2022-10-17,09:10:31,09:52:02,BT02,BT01,41.516666666666666,6.833333333333331
2707,279,2022-10-17,10:22:06,11:09:18,BT01,BT02,47.2,6.133333333333333
2708,279,2022-10-17,12:40:51,13:25:19,BT02,BT01,44.46666666666667,5.483333333333331
2709,279,2022-10-17,14:21:54,15:03:05,BT01,BT02,41.18333333333333,4.733333333333332
2710,279,2022-10-17,15:51:52,16:39:01,BT02,BT01,47.15,7.8
2711,279,2022-10-17,17:30:52,18:15:23,BT01,BT02,44.516666666666666,4.683333333333333
2712,279,2022-10-18,08:51:23,09:35:42,BT02,BT01,44.31666666666667,5.033333333333332
2713,279,2022-10-18,10:11:49,10:58:52,BT01,BT02,47.05,4.15
2714,279,2022-10-18,12:41:34,13:24:54,BT02,BT01,43.333333333333336,4.283333333333333
2715,279,2022-10-18,14:22:14,15:03:26,BT01,BT02,41.2,3.2500000000000004
2716,279,2022-10-18,17:00:18,17:51:53,BT02,BT01,51.583333333333336,6.949999999999999
2717,279,2022-10-18,19:11:50,19:50:22,BT01,BT02,38.53333333333333,2.8500000000000005
2718,279,2022-10-19,08:41:02,09:25:20,BT02,BT01,44.3,6.116666666666668
2719,279,2022-10-19,10:01:25,10:50:57,BT01,BT02,49.53333333333333,4.783333333333334
2720,279,2022-10-19,17:11:50,17:59:12,BT02,BT01,47.36666666666667,4.433333333333333
2721,279,2022-10-19,19:18:44,19:54:30,BT01,BT02,35.766666666666666,2.933333333333333
2722,279,2022-10-20,08:50:17,09:30:06,BT02,BT01,39.81666666666667,5.266666666666667
2723,279,2022-10-20,10:12:22,10:58:01,BT01,BT02,45.65,3.4000000000000004
2724,279,2022-10-22,08:21:56,09:06:36,BT02,BT01,44.66666666666666,4.499999999999999
2725,279,2022-10-22,09:31:38,10:23:19,BT01,BT02,51.68333333333333,5.2
2726,279,2022-10-22,12:11:02,12:58:49,BT02,BT01,47.78333333333333,4.533333333333333
2727,279,2022-10-22,13:52:59,14:38:57,BT01,BT02,45.96666666666667,4.416666666666666
2728,279,2022-10-22,16:31:15,17:15:53,BT02,BT01,44.63333333333333,4.516666666666667
2729,279,2022-10-22,18:12:12,18:57:33,BT01,BT02,45.35,3.6833333333333336
2730,279,2022-10-23,08:00:33,08:44:53,BT02,BT01,44.333333333333336,5.6166666666666645
2731,279,2022-10-23,09:21:16,10:14:11,BT01,BT02,52.91666666666666,6.35
2732,279,2022-10-23,12:17:32,13:07:37,BT02,BT01,50.083333333333336,8.066666666666666
2733,279,2022-10-23,13:42:28,14:28:29,BT01,BT02,46.016666666666666,3.883333333333333
2734,279,2022-10-23,16:31:56,17:17:15,BT02,BT01,45.31666666666667,5.716666666666669
2735,279,2022-10-23,19:25:21,19:59:24,BT01,BT02,34.05,1.9
2736,279,2022-10-24,07:30:12,08:16:01,BT02,BT01,45.81666666666667,5.6000000000000005
2737,279,2022-10-24,08:52:08,09:39:11,BT01,BT02,47.05,4.433333333333335
2738,279,2022-10-24,10:41:21,11:31:50,BT02,BT01,50.48333333333333,7.933333333333332
2739,279,2022-10-24,12:22:49,13:15:19,BT01,BT02,52.5,6.300000000000001
2740,279,2022-10-24,13:45:20,14:27:55,BT02,BT01,42.583333333333336,4.983333333333332
2741,279,2022-10-24,15:41:47,16:43:15,BT01,BT02,61.46666666666667,11.9
2742,279,2022-10-24,17:16:30,18:09:03,BT02,BT01,52.55,10.433333333333332
2743,279,2022-10-24,18:48:03,19:57:33,BT01,BT02,69.5,19.5
2744,279,2022-10-25,08:11:47,08:56:32,BT02,BT01,44.75,4.683333333333333
2745,279,2022-10-25,09:31:44,10:21:48,BT01,BT02,50.06666666666667,4.833333333333335
2746,279,2022-10-25,12:40:57,13:28:58,BT02,BT01,48.016666666666666,7.583333333333332
2747,279,2022-10-25,14:12:31,15:02:25,BT01,BT02,49.9,5.516666666666666
2748,279,2022-10-27,08:22:04,09:06:07,BT02,BT01,44.05,3.2
2749,279,2022-10-27,09:51:25,10:39:16,BT01,BT02,47.85,3.9166666666666665
2750,279,2022-10-27,12:41:30,13:28:59,BT02,BT01,47.48333333333333,7.2
2751,279,2022-10-27,14:12:24,14:56:38,BT01,BT02,44.23333333333333,5.366666666666668
2752,279,2022-10-27,17:01:23,17:47:45,BT02,BT01,46.36666666666667,4.449999999999999
2753,279,2022-10-27,19:17:14,19:59:41,BT01,BT02,42.45,3.4333333333333336
2754,279,2022-10-28,08:19:20,09:02:49,BT02,BT01,43.48333333333333,3.666666666666667
2755,279,2022-10-28,10:01:40,10:53:12,BT01,BT02,51.53333333333333,8.08333333333333
2756,279,2022-10-28,12:51:16,13:43:45,BT02,BT01,52.48333333333333,8.266666666666666
2757,279,2022-10-28,14:32:10,15:20:46,BT01,BT02,48.6,5.816666666666666
2758,279,2022-10-28,17:22:02,18:11:15,BT02,BT01,49.21666666666667,7.483333333333333
2759,279,2022-10-28,19:50:53,20:30:53,BT01,BT02,40.0,2.7666666666666666
2760,279,2022-10-29,08:21:51,09:05:45,BT02,BT01,43.9,7.166666666666666
2761,279,2022-10-29,09:52:15,10:49:09,BT01,BT02,56.9,9.116666666666664
2762,279,2022-10-29,13:30:46,14:24:15,BT02,BT01,53.48333333333333,12.433333333333334
2763,279,2022-10-29,15:03:12,15:51:43,BT01,BT02,48.516666666666666,4.800000000000001
2764,279,2022-10-30,07:30:17,08:16:16,BT02,BT01,45.98333333333333,5.416666666666666
2765,279,2022-10-30,08:40:55,09:33:32,BT01,BT02,52.61666666666667,4.783333333333332
2766,279,2022-10-30,12:01:30,12:50:48,BT02,BT01,49.3,7.983333333333332
2767,279,2022-10-30,13:12:31,14:00:34,BT01,BT02,48.05,3.85
2768,279,2022-10-30,16:22:00,17:12:02,BT02,BT01,50.03333333333333,5.066666666666668
2769,279,2022-10-30,18:25:45,19:06:33,BT01,BT02,40.8,4.183333333333334
2770,284,2022-10-07,17:10:17,17:50:33,BT02,BT01,40.266666666666666,3.166666666666667
2771,284,2022-10-07,18:41:17,19:15:50,BT01,BT02,34.55,2.783333333333333
2772,284,2022-10-08,04:16:48,04:40:42,BT02,BT01,23.9,0.7333333333333334
2773,284,2022-10-08,04:42:32,05:02:49,BT01,BT02,20.28333333333333,1914.4166666666663
2774,284,2022-10-10,06:10:43,06:50:55,BT02,BT01,40.2,3.3333333333333326
2775,284,2022-10-10,07:39:04,08:17:18,BT01,BT02,38.23333333333333,2.6500000000000004
2776,284,2022-10-10,10:31:48,11:10:25,BT02,BT01,38.61666666666667,3.2833333333333323
2777,284,2022-10-10,12:01:09,12:44:37,BT01,BT02,43.46666666666667,4.133333333333334
2778,284,2022-10-10,14:22:16,15:04:50,BT02,BT01,42.56666666666667,4.933333333333333
2779,284,2022-10-10,15:43:00,16:26:51,BT01,BT02,43.85,2.866666666666667
2780,284,2022-10-11,05:58:44,06:42:19,BT02,BT01,43.583333333333336,3.7333333333333343
2781,284,2022-10-11,07:39:11,08:18:17,BT01,BT02,39.1,1.65
2782,284,2022-10-11,10:11:35,10:55:36,BT02,BT01,44.016666666666666,4.3500000000000005
2783,284,2022-10-11,11:41:48,12:27:27,BT01,BT02,45.65,5.383333333333334
2784,284,2022-10-11,14:01:07,14:43:26,BT02,BT01,42.31666666666667,3.833333333333335
2785,284,2022-10-11,15:32:25,16:19:34,BT01,BT02,47.15,3.766666666666668
2786,284,2022-10-12,05:52:02,06:28:38,BT02,BT01,36.6,1.7833333333333337
2787,284,2022-10-12,07:01:07,07:48:38,BT01,BT02,47.516666666666666,4.8
2788,284,2022-10-12,10:11:28,10:51:34,BT02,BT01,40.1,4.0
2789,284,2022-10-12,11:20:43,12:07:36,BT01,BT02,46.88333333333333,4.449999999999999
2790,284,2022-10-12,14:11:04,14:51:37,BT02,BT01,40.55,4.1
2791,284,2022-10-12,15:32:02,16:23:55,BT01,BT02,51.88333333333333,7.6
2792,284,2022-10-13,05:41:21,06:16:34,BT02,BT01,35.21666666666667,2.433333333333334
2793,284,2022-10-13,07:11:10,07:55:10,BT01,BT02,44.0,4.699999999999998
2794,284,2022-10-13,10:31:25,11:12:17,BT02,BT01,40.86666666666667,3.283333333333333
2795,284,2022-10-13,11:42:07,12:29:37,BT01,BT02,47.5,6.283333333333331
2796,284,2022-10-13,14:20:25,15:06:23,BT02,BT01,45.96666666666667,5.999999999999999
2797,284,2022-10-13,15:39:50,16:28:58,BT01,BT02,49.13333333333333,4.9
2798,284,2022-10-16,07:41:04,08:20:30,BT02,BT01,39.43333333333333,2.083333333333333
2799,284,2022-10-16,09:21:04,10:12:18,BT01,BT02,51.23333333333333,3.65
2800,284,2022-10-16,11:30:18,12:12:35,BT02,BT01,42.28333333333333,4.316666666666666
2801,284,2022-10-16,13:11:47,13:57:37,BT01,BT02,45.833333333333336,3.45
2802,284,2022-10-16,15:20:46,16:08:21,BT02,BT01,47.583333333333336,8.516666666666667
2803,284,2022-10-16,17:48:35,18:34:56,BT01,BT02,46.35,2.900000000000001
2804,284,2022-10-17,08:30:13,09:14:53,BT02,BT01,44.66666666666666,4.483333333333333
2805,284,2022-10-17,09:42:32,10:24:30,BT01,BT02,41.96666666666667,1.9166666666666672
2806,284,2022-10-17,12:00:55,12:42:52,BT02,BT01,41.95,5.983333333333331
2807,284,2022-10-17,13:00:58,13:53:16,BT01,BT02,52.3,8.566666666666668
2808,284,2022-10-17,15:00:20,15:43:15,BT02,BT01,42.91666666666666,3.333333333333333
2809,284,2022-10-17,16:41:53,17:28:09,BT01,BT02,46.266666666666666,4.466666666666667
2810,284,2022-10-17,17:58:39,18:41:29,BT02,BT01,42.833333333333336,4.816666666666665
2811,284,2022-10-17,19:59:45,20:33:44,BT01,BT02,33.983333333333334,1.3000000000000005
2812,284,2022-10-18,08:20:41,09:01:49,BT02,BT01,41.13333333333333,3.650000000000001
2813,284,2022-10-18,09:41:32,10:26:15,BT01,BT02,44.71666666666667,2.7333333333333334
2814,284,2022-10-20,08:31:17,09:21:47,BT02,BT01,50.5,10.483333333333334
2815,284,2022-10-20,09:51:05,10:41:04,BT01,BT02,49.98333333333333,4.15
2816,284,2022-10-21,07:50:39,08:26:07,BT02,BT01,35.46666666666667,1.95
2817,284,2022-10-21,09:32:14,10:19:18,BT01,BT02,47.06666666666667,5.799999999999999
2818,284,2022-10-21,10:51:30,11:40:39,BT02,BT01,49.15,5.483333333333333
2819,284,2022-10-21,12:42:33,13:42:19,BT01,BT02,59.766666666666666,10.316666666666666
2820,284,2022-10-21,14:11:19,15:03:36,BT02,BT01,52.28333333333333,5.666666666666667
2821,284,2022-10-21,15:52:10,16:42:30,BT01,BT02,50.333333333333336,3.4000000000000004
2822,284,2022-10-22,07:47:44,08:28:17,BT02,BT01,40.55,2.0166666666666666
2823,284,2022-10-22,09:12:26,09:57:14,BT01,BT02,44.8,3.2333333333333334
2824,284,2022-10-22,11:51:39,12:36:45,BT02,BT01,45.1,7.099999999999998
2825,284,2022-10-22,13:32:04,14:14:01,BT01,BT02,41.95,3.6166666666666663
2826,284,2022-10-22,16:11:13,16:57:31,BT02,BT01,46.3,3.3833333333333333
2827,284,2022-10-22,17:54:11,18:36:23,BT01,BT02,42.2,3.35
2828,284,2022-10-23,07:10:12,07:50:27,BT02,BT01,40.25,3.2
2829,284,2022-10-23,08:31:35,09:16:19,BT01,BT02,44.73333333333333,2.8833333333333337
2830,284,2022-10-23,11:31:16,12:17:14,BT02,BT01,45.96666666666667,3.666666666666666
2831,284,2022-10-23,12:52:27,13:43:37,BT01,BT02,51.16666666666666,3.9
2832,284,2022-10-23,15:49:47,16:37:51,BT02,BT01,48.06666666666667,3.800000000000001
2833,284,2022-10-23,18:00:38,18:44:36,BT01,BT02,43.96666666666667,3.616666666666668
2834,284,2022-10-25,07:50:33,08:31:13,BT02,BT01,40.66666666666666,4.966666666666667
2835,284,2022-10-25,09:12:03,09:58:16,BT01,BT02,46.21666666666667,3.016666666666666
2836,284,2022-10-25,12:21:05,13:46:41,BT02,BT01,85.6,43.88333333333332
2837,284,2022-10-25,14:01:50,14:52:14,BT01,BT02,50.4,7.550000000000001
2838,284,2022-10-25,17:00:14,17:44:11,BT02,BT01,43.95,2.1333333333333333
2839,284,2022-10-25,19:13:33,19:46:18,BT01,BT02,32.75,2.3833333333333337
2840,284,2022-10-26,07:49:47,08:23:36,BT02,BT01,33.81666666666667,2.116666666666667
2841,284,2022-10-26,09:21:23,10:07:20,BT01,BT02,45.95,1.9166666666666667
2842,284,2022-10-26,12:10:56,12:55:47,BT02,BT01,44.85,4.783333333333332
2843,284,2022-10-26,13:51:33,14:33:11,BT01,BT02,41.63333333333333,4.199999999999999
2844,284,2022-10-26,16:41:45,17:21:51,BT02,BT01,40.1,3.6666666666666674
2845,284,2022-10-26,18:09:54,18:47:59,BT01,BT02,38.083333333333336,2.583333333333333
2846,284,2022-10-27,08:00:03,08:34:56,BT02,BT01,34.88333333333333,2.6333333333333333
2847,284,2022-10-27,09:32:01,10:23:09,BT01,BT02,51.13333333333333,8.266666666666664
2848,284,2022-10-27,12:21:30,13:05:45,BT02,BT01,44.25,3.716666666666667
2849,284,2022-10-27,13:51:35,14:38:13,BT01,BT02,46.63333333333333,4.316666666666666
2850,284,2022-10-27,16:41:51,17:22:23,BT02,BT01,40.53333333333333,2.9666666666666672
2851,284,2022-10-27,18:24:25,19:00:16,BT01,BT02,35.85,1.6500000000000004
2852,284,2022-10-28,07:50:43,08:34:07,BT02,BT01,43.4,4.75
2853,284,2022-10-28,09:29:54,10:08:11,BT01,BT02,38.28333333333333,1.6166666666666665
2854,505,2022-10-01,05:28:56,06:01:17,BT02,BT01,32.35,2.2
2855,505,2022-10-01,07:11:43,07:57:01,BT01,BT02,45.3,2.5166666666666675
2856,505,2022-10-01,11:10:51,12:10:27,BT02,BT01,59.6,8.166666666666663
2857,505,2022-10-01,12:56:11,13:49:30,BT01,BT02,53.31666666666667,4.849999999999999
2858,505,2022-10-01,15:41:08,16:32:54,BT02,BT01,51.766666666666666,6.200000000000002
2859,505,2022-10-01,17:12:04,18:00:37,BT01,BT02,48.55,4.433333333333335
2860,505,2022-10-03,05:29:20,06:04:52,BT02,BT01,35.53333333333333,2.3500000000000005
2861,505,2022-10-03,07:11:45,08:08:25,BT01,BT02,56.66666666666666,16.016666666666666
2862,505,2022-10-03,10:29:29,11:14:57,BT02,BT01,45.46666666666667,7.883333333333333
2863,505,2022-10-03,12:02:17,12:49:43,BT01,BT02,47.43333333333333,6.283333333333332
2864,505,2022-10-03,15:11:17,15:54:03,BT02,BT01,42.766666666666666,5.7333333333333325
2865,505,2022-10-03,16:30:12,17:21:44,BT01,BT02,51.53333333333333,5.116666666666666
2866,505,2022-10-04,05:29:30,06:03:27,BT02,BT01,33.95,2.2666666666666666
2867,505,2022-10-04,07:11:22,08:01:51,BT01,BT02,50.48333333333333,7.416666666666665
2868,505,2022-10-05,05:29:09,06:03:47,BT02,BT01,34.63333333333333,2.3833333333333333
2869,505,2022-10-05,06:52:45,07:38:21,BT01,BT02,45.6,5.666666666666664
2870,505,2022-10-05,10:00:29,10:39:37,BT02,BT01,39.13333333333333,4.266666666666668
2871,505,2022-10-05,11:11:41,11:47:22,BT01,BT02,35.68333333333333,0.9333333333333336
2872,505,2022-10-05,13:51:12,14:32:42,BT02,BT01,41.5,4.7333333333333325
2873,505,2022-10-05,15:11:13,15:57:03,BT01,BT02,45.833333333333336,4.183333333333334
2874,505,2022-10-06,05:29:57,06:02:36,BT02,BT01,32.65,1.7833333333333337
2875,505,2022-10-06,07:02:17,07:50:18,BT01,BT02,48.016666666666666,4.433333333333334
2876,505,2022-10-06,09:41:27,10:19:50,BT02,BT01,38.38333333333333,3.65
2877,505,2022-10-06,11:09:34,11:49:09,BT01,BT02,39.583333333333336,3.166666666666667
2878,505,2022-10-06,13:21:12,14:16:05,BT02,BT01,54.88333333333333,11.183333333333334
2879,505,2022-10-06,14:31:48,15:16:12,BT01,BT02,44.4,4.433333333333334
2880,505,2022-10-08,05:29:15,06:02:20,BT02,BT01,33.083333333333336,2.583333333333334
2881,505,2022-10-08,07:03:47,07:40:37,BT01,BT02,36.833333333333336,3.15
2882,505,2022-10-08,10:10:55,10:58:56,BT02,BT01,48.016666666666666,7.483333333333334
2883,505,2022-10-08,11:32:00,12:18:26,BT01,BT02,46.43333333333333,6.166666666666666
2884,505,2022-10-08,14:21:42,15:07:50,BT02,BT01,46.13333333333333,6.033333333333332
2885,505,2022-10-08,15:51:51,16:40:23,BT01,BT02,48.53333333333333,7.283333333333332
2886,505,2022-10-09,05:29:56,06:01:30,BT02,BT01,31.566666666666663,1.2166666666666668
2887,505,2022-10-09,07:02:18,07:43:48,BT01,BT02,41.5,1.4
2888,505,2022-10-09,09:27:07,10:09:21,BT02,BT01,42.23333333333333,5.916666666666666
2889,505,2022-10-09,11:12:50,11:59:40,BT01,BT02,46.833333333333336,5.299999999999997
2890,505,2022-10-09,14:14:50,15:06:40,BT02,BT01,51.833333333333336,7.933333333333334
2891,505,2022-10-09,16:39:09,17:24:30,BT01,BT02,45.35,8.23333333333333
2892,505,2022-10-10,05:29:32,06:02:52,BT02,BT01,33.333333333333336,1.9333333333333331
2893,505,2022-10-10,07:00:43,07:46:52,BT01,BT02,46.15,6.199999999999998
2894,505,2022-10-10,09:50:58,10:35:02,BT02,BT01,44.06666666666667,4.933333333333334
2895,505,2022-10-10,11:12:48,11:56:36,BT01,BT02,43.8,4.2
2896,505,2022-10-10,13:50:57,14:34:55,BT02,BT01,43.96666666666667,5.916666666666665
2897,505,2022-10-10,15:09:13,15:53:19,BT01,BT02,44.1,3.633333333333333
2898,505,2022-10-11,05:30:01,06:02:59,BT02,BT01,32.96666666666667,1.2
2899,505,2022-10-11,07:11:40,07:54:32,BT01,BT02,42.86666666666667,3.766666666666667
2900,505,2022-10-11,09:41:58,10:28:23,BT02,BT01,46.41666666666666,4.816666666666666
2901,505,2022-10-11,11:11:35,11:49:58,BT01,BT02,38.38333333333333,1.8333333333333333
2902,505,2022-10-11,13:39:36,14:28:26,BT02,BT01,48.833333333333336,8.916666666666668
2903,505,2022-10-11,15:12:12,15:59:59,BT01,BT02,47.78333333333333,5.55
2904,505,2022-10-13,05:28:57,06:02:41,BT02,BT01,33.733333333333334,2.1333333333333337
2905,505,2022-10-13,07:01:45,07:46:44,BT01,BT02,44.98333333333333,5.883333333333331
2906,505,2022-10-13,10:21:13,11:02:18,BT02,BT01,41.083333333333336,2.65
2907,505,2022-10-13,11:30:54,12:11:32,BT01,BT02,40.63333333333333,3.2666666666666666
2908,505,2022-10-13,14:08:20,14:50:40,BT02,BT01,42.333333333333336,2.3500000000000005
2909,505,2022-10-13,15:32:00,16:17:37,BT01,BT02,45.61666666666667,2.8166666666666664
2910,505,2022-10-14,05:29:46,06:02:37,BT02,BT01,32.85,2.5500000000000003
2911,505,2022-10-14,07:04:00,09:57:44,BT01,BT02,173.73333333333332,123.08333333333331
2912,505,2022-10-14,10:10:32,10:51:54,BT02,BT01,41.36666666666667,5.466666666666664
2913,505,2022-10-14,11:30:03,12:16:11,BT01,BT02,46.13333333333333,5.9
2914,505,2022-10-14,14:21:32,15:07:47,BT02,BT01,46.25,5.983333333333334
2915,505,2022-10-14,16:01:47,16:45:13,BT01,BT02,43.43333333333333,2.583333333333334
2916,505,2022-10-15,05:30:10,06:04:11,BT02,BT01,34.016666666666666,2.383333333333333
2917,505,2022-10-15,07:01:41,07:42:00,BT01,BT02,40.31666666666667,3.366666666666667
2918,505,2022-10-15,09:51:09,10:41:06,BT02,BT01,49.95,6.116666666666666
2919,505,2022-10-15,11:00:24,11:41:38,BT01,BT02,41.23333333333333,2.7
2920,505,2022-10-15,13:41:14,14:26:25,BT02,BT01,45.18333333333333,5.116666666666665
2921,505,2022-10-15,15:01:42,15:51:05,BT01,BT02,49.38333333333333,8.183333333333332
2922,505,2022-10-16,05:29:53,06:01:37,BT02,BT01,31.73333333333333,2.2166666666666672
2923,505,2022-10-16,07:22:14,08:11:22,BT01,BT02,49.13333333333333,6.249999999999998
2924,505,2022-10-16,09:19:46,10:02:44,BT02,BT01,42.96666666666667,6.066666666666664
2925,505,2022-10-16,11:01:59,11:50:06,BT01,BT02,48.11666666666667,4.183333333333334
2926,505,2022-10-16,13:11:25,13:59:03,BT02,BT01,47.63333333333333,7.233333333333332
2927,505,2022-10-16,14:52:21,15:35:28,BT01,BT02,43.11666666666667,2.916666666666667
2928,505,2022-10-18,05:29:40,06:02:27,BT02,BT01,32.78333333333333,1.9833333333333332
2929,505,2022-10-18,06:41:36,07:30:47,BT01,BT02,49.18333333333333,7.7
2930,505,2022-10-18,10:00:57,10:40:55,BT02,BT01,39.96666666666667,3.1000000000000005
2931,505,2022-10-18,11:22:08,12:08:31,BT01,BT02,46.38333333333333,3.9333333333333336
2932,505,2022-10-18,13:51:38,14:37:27,BT02,BT01,45.81666666666667,5.4
2933,505,2022-10-18,15:32:16,16:22:29,BT01,BT02,50.21666666666667,6.499999999999998
2934,505,2022-10-19,05:29:31,06:01:07,BT02,BT01,31.6,1.85
2935,505,2022-10-19,07:02:04,07:45:58,BT01,BT02,43.9,4.966666666666668
2936,505,2022-10-19,10:11:07,10:53:56,BT02,BT01,42.81666666666667,5.05
2937,505,2022-10-19,11:31:40,12:18:41,BT01,BT02,47.016666666666666,4.933333333333334
2938,505,2022-10-19,14:01:14,14:44:17,BT02,BT01,43.05,4.050000000000001
2939,505,2022-10-19,15:32:10,16:22:03,BT01,BT02,49.88333333333333,5.1000000000000005
2940,505,2022-10-20,05:29:11,06:01:18,BT02,BT01,32.11666666666667,2.0333333333333337
2941,505,2022-10-20,07:01:46,07:50:57,BT01,BT02,49.18333333333333,6.266666666666666
2942,505,2022-10-20,10:01:16,10:46:52,BT02,BT01,45.6,3.983333333333334
2943,505,2022-10-20,11:22:02,12:09:50,BT01,BT02,47.8,3.9666666666666672
2944,505,2022-10-20,13:30:44,14:15:35,BT02,BT01,44.85,4.233333333333333
2945,505,2022-10-20,15:02:20,15:51:34,BT01,BT02,49.23333333333333,4.983333333333333
2946,505,2022-10-21,05:29:40,05:59:40,BT02,BT01,30.0,1.15
2947,505,2022-10-21,07:11:56,07:57:43,BT01,BT02,45.78333333333333,4.116666666666666
2948,505,2022-10-21,08:51:04,09:35:55,BT02,BT01,44.85,4.166666666666665
2949,505,2022-10-21,10:41:16,11:32:14,BT01,BT02,50.96666666666667,5.799999999999999
2950,505,2022-10-21,12:10:53,12:58:50,BT02,BT01,47.95,4.983333333333332
2951,505,2022-10-21,14:11:43,15:02:43,BT01,BT02,51.0,9.91666666666666
2952,505,2022-10-21,15:51:24,16:39:00,BT02,BT01,47.6,4.466666666666667
2953,505,2022-10-21,17:45:40,18:33:04,BT01,BT02,47.4,3.9500000000000006
2954,505,2022-10-23,05:29:40,06:02:51,BT02,BT01,33.18333333333333,2.45
2955,505,2022-10-23,07:01:58,07:48:11,BT01,BT02,46.21666666666667,3.566666666666666
2956,505,2022-10-23,10:01:16,10:45:19,BT02,BT01,44.05,5.183333333333333
2957,505,2022-10-23,11:22:06,12:08:37,BT01,BT02,46.516666666666666,5.266666666666668
2958,505,2022-10-23,14:20:26,15:05:41,BT02,BT01,45.25,4.616666666666665
2959,505,2022-10-23,15:41:46,16:28:27,BT01,BT02,46.68333333333333,4.466666666666666
2960,505,2022-10-24,05:30:48,06:08:13,BT02,BT01,37.41666666666666,3.250000000000001
2961,505,2022-10-24,07:02:04,07:48:37,BT01,BT02,46.55,5.666666666666667
2962,505,2022-10-24,09:20:38,10:10:37,BT02,BT01,49.98333333333333,4.833333333333334
2963,505,2022-10-24,10:51:34,11:34:05,BT01,BT02,42.516666666666666,4.766666666666666
2964,505,2022-10-25,05:29:43,06:03:24,BT02,BT01,33.68333333333333,2.333333333333334
2965,505,2022-10-25,07:01:40,07:42:44,BT01,BT02,41.06666666666667,4.866666666666665
2966,505,2022-10-25,10:11:09,10:54:33,BT02,BT01,43.4,4.4
2967,505,2022-10-25,11:32:31,12:21:20,BT01,BT02,48.81666666666667,5.716666666666666
2968,505,2022-10-25,14:41:43,15:31:39,BT02,BT01,49.93333333333333,5.766666666666666
2969,505,2022-10-25,16:11:35,16:58:29,BT01,BT02,46.9,4.666666666666667
2970,505,2022-10-26,05:28:58,06:00:38,BT02,BT01,31.666666666666668,2.316666666666667
2971,505,2022-10-26,07:01:50,07:46:44,BT01,BT02,44.9,4.766666666666667
2972,505,2022-10-26,10:11:32,10:55:58,BT02,BT01,44.43333333333333,6.15
