trip_id,date,start_time,end_time,start_terminal,end_terminal,travel_time,dwell_time,SITR,day_of_week,day_name,hour_of_day,weekend,rush_hour,excess_travel_time,Direction,outlier
593,2022-01-25,12:42:13,13:43:17,Kandy,Digana,61.06666666666667,12.016666666666667,0.1967794759825327,1,Tuesday,12.75,0,0,-1.4600000000000009,Kandy-Digana,normal
594,2022-01-25,15:22:21,16:05:03,Digana,Kandy,42.7,4.216666666666666,0.0987509758001561,1,Tuesday,15.25,0,0,-19.826666666666668,Digana-Kandy,normal
595,2022-01-25,16:41:37,17:36:27,Kandy,Digana,54.833333333333336,5.1,0.0930091185410334,1,Tuesday,16.75,0,1,-7.693333333333335,Kandy-Digana,normal
596,2022-01-27,07:10:28,07:53:44,Digana,Kandy,43.266666666666666,6.599999999999997,0.1525423728813558,3,Thursday,7.25,0,1,-19.260000000000005,Digana-Kandy,normal
597,2022-01-27,08:34:09,09:22:08,Kandy,Digana,47.98333333333333,6.366666666666665,0.1326849600555748,3,Thursday,8.5,0,1,-14.543333333333344,Kandy-Digana,normal
598,2022-01-27,11:30:19,12:21:22,Digana,Kandy,51.05,9.983333333333334,0.1955599085863532,3,Thursday,11.5,0,0,-11.476666666666674,Digana-Kandy,normal
599,2022-01-27,12:40:32,13:43:45,Kandy,Digana,63.21666666666667,11.933333333333332,0.1887687846032164,3,Thursday,12.75,0,0,0.6899999999999977,Kandy-Digana,normal
600,2022-01-27,15:29:44,16:20:26,Digana,Kandy,50.7,2.916666666666668,0.0575279421433267,3,Thursday,15.5,0,0,-11.826666666666668,Digana-Kandy,normal
601,2022-01-27,16:50:35,17:44:13,Kandy,Digana,53.63333333333333,6.616666666666666,0.1233685518955873,3,Thursday,16.75,0,1,-8.893333333333338,Kandy-Digana,normal
603,2022-01-28,08:21:47,09:11:26,Kandy,Digana,49.65,1.4,0.0281973816717019,4,Friday,8.25,0,1,-12.876666666666672,Kandy-Digana,normal
604,2022-01-28,11:20:57,12:10:37,Digana,Kandy,49.66666666666666,7.299999999999996,0.146979865771812,4,Friday,11.25,0,0,-12.860000000000014,Digana-Kandy,normal
605,2022-01-28,12:30:12,13:30:20,Kandy,Digana,60.13333333333333,11.83333333333333,0.1967849223946784,4,Friday,12.5,0,0,-2.393333333333338,Kandy-Digana,normal
606,2022-01-28,15:21:16,16:15:53,Digana,Kandy,54.61666666666667,6.466666666666666,0.1184009765028989,4,Friday,15.25,0,0,-7.910000000000004,Digana-Kandy,normal
607,2022-01-28,16:41:32,17:42:00,Kandy,Digana,60.46666666666667,8.083333333333332,0.1336824696802646,4,Friday,16.75,0,1,-2.0600000000000023,Kandy-Digana,normal
608,2022-01-29,06:42:01,07:25:54,Digana,Kandy,43.88333333333333,6.616666666666667,0.1507785795670338,5,Saturday,6.75,1,0,-18.643333333333334,Digana-Kandy,normal
609,2022-01-29,07:53:47,08:41:02,Kandy,Digana,47.25,4.083333333333333,0.0864197530864197,5,Saturday,8.0,1,1,-15.27666666666667,Kandy-Digana,normal
613,2022-01-30,08:51:28,09:41:47,Digana,Kandy,50.31666666666667,8.683333333333334,0.1725736999006293,6,Sunday,8.75,1,1,-12.21,Digana-Kandy,normal
614,2022-01-30,10:01:50,10:53:16,Kandy,Digana,51.43333333333333,2.35,0.0456902138690862,6,Sunday,10.0,1,0,-11.09333333333334,Kandy-Digana,normal
615,2022-01-30,12:18:19,13:10:34,Digana,Kandy,52.25,9.783333333333331,0.1872408293460924,6,Sunday,12.25,1,0,-10.27666666666667,Digana-Kandy,normal
616,2022-01-30,13:41:59,14:25:39,Kandy,Digana,43.66666666666666,1.7166666666666666,0.0393129770992366,6,Sunday,13.75,1,0,-18.860000000000014,Kandy-Digana,anomaly
617,2022-01-30,15:41:19,16:31:19,Digana,Kandy,50.0,6.316666666666666,0.1263333333333333,6,Sunday,15.75,1,0,-12.52666666666667,Digana-Kandy,normal
618,2022-01-30,17:36:06,18:18:47,Kandy,Digana,42.68333333333333,3.866666666666666,0.090589613432253,6,Sunday,17.5,1,1,-19.84333333333334,Kandy-Digana,anomaly
619,2022-01-31,08:31:20,09:21:42,Digana,Kandy,50.36666666666667,5.033333333333334,0.099933818663137,0,Monday,8.5,0,1,-12.160000000000004,Digana-Kandy,normal
620,2022-01-31,09:42:19,10:25:09,Kandy,Digana,42.833333333333336,3.6833333333333336,0.0859922178988326,0,Monday,9.75,0,0,-19.69333333333333,Kandy-Digana,normal
621,2022-01-31,11:21:26,12:15:12,Digana,Kandy,53.766666666666666,11.833333333333334,0.2200867947923124,0,Monday,11.25,0,0,-8.760000000000005,Digana-Kandy,normal
622,2022-01-31,12:31:59,13:27:07,Kandy,Digana,55.13333333333333,6.1000000000000005,0.1106408706166868,0,Monday,12.5,0,0,-7.393333333333338,Kandy-Digana,normal
623,2022-01-31,14:12:08,15:05:32,Digana,Kandy,53.4,7.866666666666665,0.1473158551810237,0,Monday,14.25,0,0,-9.126666666666672,Digana-Kandy,normal
624,2022-01-31,15:31:31,16:29:09,Kandy,Digana,57.63333333333333,7.666666666666667,0.1330248698669751,0,Monday,15.5,0,0,-4.893333333333338,Kandy-Digana,normal
625,2022-01-31,17:01:08,17:57:40,Digana,Kandy,56.53333333333333,11.966666666666669,0.2116745283018868,0,Monday,17.0,0,1,-5.993333333333339,Digana-Kandy,normal
628,2022-02-02,07:53:45,08:39:34,Kandy,Digana,45.81666666666667,6.283333333333331,0.1371407784648962,2,Wednesday,8.0,0,1,-16.71,Kandy-Digana,normal
629,2022-02-02,10:31:22,11:20:36,Digana,Kandy,49.23333333333333,9.383333333333336,0.1905890318212593,2,Wednesday,10.5,0,0,-13.293333333333344,Digana-Kandy,normal
630,2022-02-02,11:41:39,12:35:05,Kandy,Digana,53.43333333333333,5.949999999999999,0.111353711790393,2,Wednesday,11.75,0,0,-9.09333333333334,Kandy-Digana,normal
631,2022-02-02,14:11:30,15:00:10,Digana,Kandy,48.66666666666666,3.933333333333333,0.0808219178082191,2,Wednesday,14.25,0,0,-13.860000000000014,Digana-Kandy,normal
632,2022-02-02,15:22:26,16:14:09,Kandy,Digana,51.71666666666667,2.55,0.0493071221398646,2,Wednesday,15.25,0,0,-10.810000000000002,Kandy-Digana,normal
633,2022-02-03,06:11:05,06:51:59,Digana,Kandy,40.9,4.949999999999998,0.1210268948655256,3,Thursday,6.25,0,0,-21.626666666666672,Digana-Kandy,normal
634,2022-02-03,07:32:02,08:19:43,Kandy,Digana,47.68333333333333,3.1666666666666674,0.0664103460328556,3,Thursday,7.5,0,1,-14.84333333333334,Kandy-Digana,normal
635,2022-02-03,10:41:37,11:36:39,Digana,Kandy,55.03333333333333,14.3,0.2598425196850394,3,Thursday,10.75,0,0,-7.493333333333339,Digana-Kandy,normal
636,2022-02-03,11:52:03,12:44:35,Kandy,Digana,52.53333333333333,5.683333333333332,0.1081852791878172,3,Thursday,11.75,0,0,-9.99333333333334,Kandy-Digana,normal
637,2022-02-03,14:10:47,14:59:29,Digana,Kandy,48.7,4.533333333333332,0.0930869267624914,3,Thursday,14.25,0,0,-13.826666666666668,Digana-Kandy,normal
638,2022-02-03,15:31:58,16:25:23,Kandy,Digana,53.41666666666666,4.4,0.082371294851794,3,Thursday,15.5,0,0,-9.110000000000014,Kandy-Digana,normal
639,2022-02-03,17:30:07,18:17:59,Digana,Kandy,47.86666666666667,6.1999999999999975,0.1295264623955431,3,Thursday,17.5,0,1,-14.660000000000004,Digana-Kandy,normal
640,2022-02-03,19:31:22,20:12:39,Kandy,Digana,41.28333333333333,2.6666666666666665,0.0645942672587807,3,Thursday,19.5,0,0,-21.24333333333334,Kandy-Digana,normal
642,2022-02-05,07:13:19,07:57:15,Kandy,Digana,43.93333333333333,2.233333333333334,0.050834597875569,5,Saturday,7.25,1,1,-18.59333333333334,Kandy-Digana,normal
643,2022-02-05,10:11:07,11:02:01,Digana,Kandy,50.9,7.183333333333333,0.1411263916175507,5,Saturday,10.25,1,0,-11.626666666666672,Digana-Kandy,normal
644,2022-02-05,11:21:26,12:20:29,Kandy,Digana,59.05,5.866666666666666,0.0993508326277166,5,Saturday,11.25,1,0,-3.4766666666666737,Kandy-Digana,normal
646,2022-02-05,15:12:49,16:06:15,Kandy,Digana,53.43333333333333,7.333333333333333,0.1372426699937617,5,Saturday,15.25,1,0,-9.09333333333334,Kandy-Digana,normal
647,2022-02-07,08:41:06,09:34:06,Digana,Kandy,53.0,6.849999999999999,0.1292452830188679,0,Monday,8.75,0,1,-9.52666666666667,Digana-Kandy,normal
648,2022-02-07,10:11:21,11:01:25,Kandy,Digana,50.06666666666667,4.183333333333334,0.0835552596537949,0,Monday,10.25,0,0,-12.46,Kandy-Digana,normal
649,2022-02-07,12:41:20,13:35:49,Digana,Kandy,54.48333333333333,8.5,0.1560110125420618,0,Monday,12.75,0,0,-8.043333333333344,Digana-Kandy,normal
650,2022-02-07,14:22:03,15:13:07,Kandy,Digana,51.06666666666667,5.416666666666667,0.1060704960835509,0,Monday,14.25,0,0,-11.46,Kandy-Digana,normal
653,2022-02-08,09:01:35,09:50:54,Digana,Kandy,49.31666666666667,5.499999999999998,0.1115241635687731,1,Tuesday,9.0,0,1,-13.21,Digana-Kandy,normal
654,2022-02-08,10:11:40,11:09:00,Kandy,Digana,57.333333333333336,5.7,0.0994186046511627,1,Tuesday,10.25,0,0,-5.193333333333335,Kandy-Digana,normal
655,2022-02-08,12:21:58,13:13:30,Digana,Kandy,51.53333333333333,10.133333333333336,0.1966364812419146,1,Tuesday,12.25,0,0,-10.99333333333334,Digana-Kandy,normal
657,2022-02-08,15:31:14,16:23:21,Digana,Kandy,52.11666666666667,9.35,0.179405180684362,1,Tuesday,15.5,0,0,-10.410000000000004,Digana-Kandy,normal
658,2022-02-08,16:41:13,17:40:37,Kandy,Digana,59.4,11.233333333333338,0.1891133557800225,1,Tuesday,16.75,0,1,-3.1266666666666723,Kandy-Digana,normal
659,2022-02-09,08:51:15,09:39:21,Digana,Kandy,48.1,8.73333333333333,0.1815661815661815,2,Wednesday,8.75,0,1,-14.42666666666667,Digana-Kandy,normal
660,2022-02-09,10:00:38,10:41:19,Kandy,Digana,40.68333333333333,2.4,0.0589922163047931,2,Wednesday,10.0,0,0,-21.84333333333334,Kandy-Digana,normal
661,2022-02-10,07:59:20,08:53:50,Digana,Kandy,54.5,8.049999999999997,0.1477064220183485,3,Thursday,8.0,0,1,-8.02666666666667,Digana-Kandy,normal
662,2022-02-10,09:11:29,10:01:24,Kandy,Digana,49.91666666666666,4.250000000000001,0.0851419031719532,3,Thursday,9.25,0,0,-12.610000000000014,Kandy-Digana,normal
663,2022-02-10,11:31:23,12:25:57,Digana,Kandy,54.56666666666667,8.93333333333333,0.1637141111789858,3,Thursday,11.5,0,0,-7.960000000000001,Digana-Kandy,normal
664,2022-02-10,12:41:46,13:29:39,Kandy,Digana,47.88333333333333,3.2833333333333337,0.0685694396101636,3,Thursday,12.75,0,0,-14.643333333333338,Kandy-Digana,normal
665,2022-02-10,14:30:52,15:20:22,Digana,Kandy,49.5,3.8166666666666655,0.077104377104377,3,Thursday,14.5,0,0,-13.02666666666667,Digana-Kandy,normal
666,2022-02-10,15:42:11,16:31:22,Kandy,Digana,49.18333333333333,5.116666666666667,0.1040325313453067,3,Thursday,15.75,0,0,-13.34333333333334,Kandy-Digana,normal
667,2022-02-10,17:20:55,18:17:47,Digana,Kandy,56.86666666666667,8.549999999999999,0.1503516998827667,3,Thursday,17.25,0,1,-5.660000000000004,Digana-Kandy,normal
669,2022-02-12,08:10:23,09:03:57,Digana,Kandy,53.56666666666667,11.516666666666664,0.214996888612321,5,Saturday,8.25,1,1,-8.96,Digana-Kandy,normal
670,2022-02-12,09:21:10,10:14:23,Kandy,Digana,53.21666666666667,7.699999999999998,0.1446915126839962,5,Saturday,9.25,1,0,-9.310000000000002,Kandy-Digana,normal
671,2022-02-12,11:41:17,12:48:41,Digana,Kandy,67.4,17.316666666666663,0.2569238377843718,5,Saturday,11.75,1,0,4.873333333333335,Digana-Kandy,anomaly
672,2022-02-12,13:11:34,14:00:08,Kandy,Digana,48.56666666666667,4.583333333333333,0.0943719972546328,5,Saturday,13.25,1,0,-13.96,Kandy-Digana,normal
673,2022-02-12,15:01:11,15:56:37,Digana,Kandy,55.43333333333333,4.833333333333332,0.0871918220084185,5,Saturday,15.0,1,0,-7.093333333333341,Digana-Kandy,normal
674,2022-02-12,16:50:48,17:48:04,Kandy,Digana,57.266666666666666,7.466666666666665,0.1303841676367869,5,Saturday,16.75,1,1,-5.260000000000005,Kandy-Digana,normal
675,2022-02-13,07:51:51,08:42:50,Digana,Kandy,50.98333333333333,5.699999999999999,0.1118012422360248,6,Sunday,7.75,1,1,-11.543333333333344,Digana-Kandy,normal
676,2022-02-13,09:51:34,10:51:50,Kandy,Digana,60.266666666666666,19.500000000000004,0.3235619469026549,6,Sunday,9.75,1,0,-2.260000000000005,Kandy-Digana,anomaly
677,2022-02-13,11:57:59,12:54:54,Digana,Kandy,56.91666666666666,12.766666666666673,0.2243045387994145,6,Sunday,12.0,1,0,-5.610000000000014,Digana-Kandy,normal
678,2022-02-13,15:40:13,16:33:16,Kandy,Digana,53.05,5.283333333333334,0.0995915802701853,6,Sunday,15.75,1,0,-9.476666666666674,Kandy-Digana,normal
679,2022-02-15,08:00:02,08:58:02,Digana,Kandy,58.0,15.150000000000006,0.2612068965517242,1,Tuesday,8.0,0,1,-4.526666666666671,Digana-Kandy,normal
680,2022-02-15,09:21:48,10:20:15,Kandy,Digana,58.45,6.066666666666666,0.1037924151696606,1,Tuesday,9.25,0,0,-4.076666666666668,Kandy-Digana,normal
681,2022-02-15,12:01:08,12:52:28,Digana,Kandy,51.333333333333336,13.766666666666666,0.2681818181818181,1,Tuesday,12.0,0,0,-11.193333333333335,Digana-Kandy,normal
682,2022-02-15,13:21:29,14:14:10,Kandy,Digana,52.68333333333333,6.366666666666665,0.1208478329642518,1,Tuesday,13.25,0,0,-9.84333333333334,Kandy-Digana,normal
683,2022-02-15,15:51:19,16:42:52,Digana,Kandy,51.55,7.699999999999998,0.1493695441319107,1,Tuesday,15.75,0,0,-10.976666666666674,Digana-Kandy,normal
684,2022-02-15,17:11:38,18:05:59,Kandy,Digana,54.35,15.416666666666671,0.2836553204538486,1,Tuesday,17.25,0,1,-8.17666666666667,Kandy-Digana,normal
685,2022-02-17,07:31:01,08:17:07,Digana,Kandy,46.1,9.266666666666667,0.2010122921185828,3,Thursday,7.5,0,1,-16.42666666666667,Digana-Kandy,normal
686,2022-02-17,08:54:05,09:47:16,Kandy,Digana,53.18333333333333,8.7,0.163585083046067,3,Thursday,9.0,0,1,-9.34333333333334,Kandy-Digana,normal
687,2022-02-17,11:12:05,12:15:49,Digana,Kandy,63.73333333333333,21.15000000000001,0.3318514644351466,3,Thursday,11.25,0,0,1.2066666666666563,Digana-Kandy,normal
688,2022-02-17,12:32:43,13:18:59,Kandy,Digana,46.266666666666666,7.183333333333334,0.1552593659942363,3,Thursday,12.5,0,0,-16.260000000000005,Kandy-Digana,normal
689,2022-02-17,14:51:24,15:44:23,Digana,Kandy,52.98333333333333,5.366666666666667,0.1012897137464611,3,Thursday,14.75,0,0,-9.543333333333344,Digana-Kandy,normal
690,2022-02-17,16:20:20,17:12:07,Kandy,Digana,51.78333333333333,3.7,0.0714515609913099,3,Thursday,16.25,0,1,-10.74333333333334,Kandy-Digana,normal
691,2022-02-18,07:39:59,08:27:27,Digana,Kandy,47.46666666666667,7.283333333333332,0.153441011235955,4,Friday,7.75,0,1,-15.060000000000002,Digana-Kandy,normal
692,2022-02-18,08:46:41,09:37:42,Kandy,Digana,51.016666666666666,5.300000000000001,0.1038876184253512,4,Friday,8.75,0,1,-11.510000000000003,Kandy-Digana,normal
697,2022-02-20,10:38:17,11:32:05,Digana,Kandy,53.8,10.733333333333336,0.1995043370508055,6,Sunday,10.75,1,0,-8.726666666666674,Digana-Kandy,normal
698,2022-02-20,12:01:48,13:02:41,Kandy,Digana,60.88333333333333,17.533333333333335,0.2879824801532987,6,Sunday,12.0,1,0,-1.643333333333338,Kandy-Digana,anomaly
699,2022-02-20,14:18:59,15:12:48,Digana,Kandy,53.81666666666667,12.4,0.2304118922266955,6,Sunday,14.25,1,0,-8.71,Digana-Kandy,normal
700,2022-02-20,16:17:25,17:11:35,Kandy,Digana,54.16666666666666,13.8,0.2547692307692308,6,Sunday,16.25,1,1,-8.360000000000014,Kandy-Digana,normal
701,2022-02-22,09:11:16,10:02:48,Digana,Kandy,51.53333333333333,6.133333333333332,0.1190168175937904,1,Tuesday,9.25,0,0,-10.99333333333334,Digana-Kandy,normal
702,2022-02-22,10:21:28,11:16:10,Kandy,Digana,54.7,7.899999999999999,0.1444241316270566,1,Tuesday,10.25,0,0,-7.826666666666668,Kandy-Digana,normal
703,2022-02-22,13:12:23,14:02:15,Digana,Kandy,49.86666666666667,7.283333333333333,0.1460561497326203,1,Tuesday,13.25,0,0,-12.660000000000004,Digana-Kandy,normal
704,2022-02-22,14:21:29,15:13:24,Kandy,Digana,51.91666666666666,11.749999999999996,0.2263242375601926,1,Tuesday,14.25,0,0,-10.610000000000014,Kandy-Digana,normal
705,2022-02-22,17:30:57,18:31:44,Digana,Kandy,60.78333333333333,16.183333333333334,0.2662462297778996,1,Tuesday,17.5,0,1,-1.7433333333333394,Digana-Kandy,normal
707,2022-02-23,06:41:09,07:27:29,Digana,Kandy,46.333333333333336,6.349999999999997,0.1370503597122301,2,Wednesday,6.75,0,0,-16.193333333333335,Digana-Kandy,normal
708,2022-02-23,07:53:52,08:40:54,Kandy,Digana,47.03333333333333,4.933333333333333,0.1048901488306165,2,Wednesday,8.0,0,1,-15.49333333333334,Kandy-Digana,normal
709,2022-02-23,11:11:48,12:11:53,Digana,Kandy,60.083333333333336,13.533333333333331,0.2252427184466019,2,Wednesday,11.25,0,0,-2.443333333333335,Digana-Kandy,normal
710,2022-02-23,12:31:45,13:27:09,Kandy,Digana,55.4,7.633333333333332,0.1377858002406738,2,Wednesday,12.5,0,0,-7.126666666666672,Kandy-Digana,normal
711,2022-02-23,15:29:15,16:23:47,Digana,Kandy,54.53333333333333,7.499999999999996,0.1375305623471882,2,Wednesday,15.5,0,0,-7.993333333333339,Digana-Kandy,normal
712,2022-02-23,16:51:42,17:43:14,Kandy,Digana,51.53333333333333,6.700000000000001,0.130012936610608,2,Wednesday,16.75,0,1,-10.99333333333334,Kandy-Digana,normal
713,2022-02-25,06:21:12,07:03:50,Digana,Kandy,42.63333333333333,7.249999999999998,0.170054730258014,4,Friday,6.25,0,0,-19.893333333333334,Digana-Kandy,normal
714,2022-02-25,07:42:14,08:30:24,Kandy,Digana,48.16666666666666,4.583333333333334,0.0951557093425605,4,Friday,7.75,0,1,-14.360000000000014,Kandy-Digana,normal
715,2022-02-25,10:31:54,11:29:53,Digana,Kandy,57.98333333333333,15.816666666666672,0.2727795343489509,4,Friday,10.5,0,0,-4.543333333333344,Digana-Kandy,normal
716,2022-02-25,11:51:47,12:47:36,Kandy,Digana,55.81666666666667,12.433333333333334,0.2227530606151089,4,Friday,11.75,0,0,-6.710000000000001,Kandy-Digana,normal
717,2022-02-25,14:21:37,15:17:37,Digana,Kandy,56.0,8.983333333333334,0.1604166666666666,4,Friday,14.25,0,0,-6.526666666666671,Digana-Kandy,normal
718,2022-02-25,15:41:24,16:29:13,Kandy,Digana,47.81666666666667,2.9833333333333334,0.0623910770303241,4,Friday,15.75,0,0,-14.71,Kandy-Digana,normal
719,2022-02-27,09:10:40,10:04:51,Digana,Kandy,54.18333333333333,10.05,0.1854813903414334,6,Sunday,9.25,1,0,-8.34333333333334,Digana-Kandy,normal
720,2022-02-27,10:21:23,11:17:41,Kandy,Digana,56.3,5.316666666666666,0.0944345766725873,6,Sunday,10.25,1,0,-6.226666666666674,Kandy-Digana,normal
721,2022-02-27,12:51:16,13:47:17,Digana,Kandy,56.016666666666666,12.05,0.2151145492412972,6,Sunday,12.75,1,0,-6.510000000000005,Digana-Kandy,normal
722,2022-02-27,14:32:03,15:22:56,Kandy,Digana,50.88333333333333,4.883333333333333,0.0959711758925646,6,Sunday,14.5,1,0,-11.643333333333338,Kandy-Digana,normal
724,2022-02-27,18:25:45,19:12:10,Kandy,Digana,46.41666666666666,4.633333333333334,0.0998204667863555,6,Sunday,18.5,1,0,-16.110000000000014,Kandy-Digana,normal
725,2022-02-28,06:11:31,06:47:32,Digana,Kandy,36.016666666666666,2.383333333333333,0.0661730680240629,0,Monday,6.25,0,0,-26.510000000000005,Digana-Kandy,anomaly
726,2022-02-28,07:20:34,08:09:02,Kandy,Digana,48.46666666666667,4.549999999999999,0.0938789546079779,0,Monday,7.25,0,1,-14.060000000000002,Kandy-Digana,normal
727,2022-02-28,10:31:38,11:41:28,Digana,Kandy,69.83333333333333,19.16666666666667,0.2744630071599046,0,Monday,10.5,0,0,7.306666666666658,Digana-Kandy,anomaly
728,2022-02-28,12:00:39,13:15:40,Kandy,Digana,75.01666666666667,21.50000000000001,0.2866029771161965,0,Monday,12.0,0,0,12.489999999999997,Kandy-Digana,anomaly
729,2022-02-28,13:52:15,14:44:58,Digana,Kandy,52.71666666666667,4.35,0.0825165981662978,0,Monday,13.75,0,0,-9.810000000000002,Digana-Kandy,normal
730,2022-02-28,15:30:58,16:26:05,Kandy,Digana,55.11666666666667,5.033333333333332,0.0913214393710311,0,Monday,15.5,0,0,-7.410000000000004,Kandy-Digana,normal
732,2022-07-08,09:30:57,10:20:55,Digana,Kandy,49.96666666666667,7.133333333333331,0.1427618412274849,4,Friday,9.5,0,0,-12.560000000000002,Digana-Kandy,normal
733,2022-07-08,15:12:07,16:07:21,Kandy,Digana,55.23333333333333,8.566666666666665,0.1550995775497887,4,Friday,15.25,0,0,-7.293333333333344,Kandy-Digana,normal
734,2022-07-12,17:25:20,18:25:00,Digana,Kandy,59.66666666666666,14.733333333333334,0.246927374301676,1,Tuesday,17.5,0,1,-2.8600000000000136,Digana-Kandy,normal
736,2022-07-14,16:53:32,18:01:29,Digana,Kandy,67.95,19.93333333333334,0.2933529556046113,3,Thursday,17.0,0,1,5.423333333333332,Digana-Kandy,anomaly
738,2022-07-15,07:35:12,08:30:41,Digana,Kandy,55.48333333333333,10.78333333333334,0.1943526584559929,4,Friday,7.5,0,1,-7.043333333333344,Digana-Kandy,normal
739,2022-07-15,09:23:22,10:13:51,Kandy,Digana,50.48333333333333,6.466666666666666,0.1280950808847804,4,Friday,9.5,0,0,-12.043333333333344,Kandy-Digana,normal
740,2022-07-18,17:46:07,18:37:52,Digana,Kandy,51.75,7.416666666666666,0.143317230273752,0,Monday,17.75,0,1,-10.77666666666667,Digana-Kandy,normal
744,2022-07-19,16:19:41,17:08:08,Digana,Kandy,48.45,7.18333333333333,0.1482628138974887,1,Tuesday,16.25,0,1,-14.076666666666668,Digana-Kandy,normal
745,2022-07-19,17:31:16,18:21:47,Kandy,Digana,50.516666666666666,7.999999999999998,0.1583635763774331,1,Tuesday,17.5,0,1,-12.010000000000003,Kandy-Digana,normal
747,2022-07-20,06:52:00,07:50:44,Kandy,Digana,58.73333333333333,9.45,0.1608967082860386,2,Wednesday,6.75,0,0,-3.793333333333344,Kandy-Digana,normal
749,2022-07-23,07:46:22,08:47:18,Kandy,Digana,60.93333333333333,10.716666666666669,0.1758752735229759,5,Saturday,7.75,1,1,-1.5933333333333408,Kandy-Digana,normal
750,2022-07-26,07:29:09,08:19:01,Digana,Kandy,49.86666666666667,8.883333333333333,0.1781417112299465,1,Tuesday,7.5,0,1,-12.660000000000004,Digana-Kandy,normal
751,2022-07-26,10:30:42,11:38:06,Kandy,Digana,67.4,8.733333333333333,0.1295746785361028,1,Tuesday,10.5,0,0,4.873333333333335,Kandy-Digana,normal
752,2022-07-26,15:04:00,15:57:57,Digana,Kandy,53.95,8.883333333333335,0.1646586345381526,1,Tuesday,15.0,0,0,-8.576666666666668,Digana-Kandy,normal
753,2022-07-26,17:40:59,18:36:55,Kandy,Digana,55.93333333333333,9.316666666666668,0.1665673420738975,1,Tuesday,17.75,0,1,-6.593333333333341,Kandy-Digana,normal
754,2022-07-28,07:24:18,08:19:54,Digana,Kandy,55.6,10.383333333333333,0.1867505995203836,3,Thursday,7.5,0,1,-6.926666666666669,Digana-Kandy,normal
755,2022-07-28,10:23:04,11:20:29,Kandy,Digana,57.41666666666666,3.766666666666667,0.0656023222060958,3,Thursday,10.5,0,0,-5.110000000000014,Kandy-Digana,normal
756,2022-07-28,14:23:35,15:32:00,Digana,Kandy,68.41666666666667,22.000000000000007,0.3215590742996346,3,Thursday,14.5,0,0,5.890000000000001,Digana-Kandy,anomaly
757,2022-07-28,15:46:35,16:47:57,Kandy,Digana,61.36666666666667,13.216666666666663,0.2153720803910917,3,Thursday,15.75,0,0,-1.1600000000000037,Kandy-Digana,normal
760,2022-07-31,07:38:20,08:40:15,Digana,Kandy,61.91666666666666,13.383333333333336,0.2161507402422612,6,Sunday,7.75,1,1,-0.6100000000000136,Digana-Kandy,anomaly
761,2022-07-31,09:28:17,10:28:06,Kandy,Digana,59.81666666666667,6.766666666666666,0.1131234327110615,6,Sunday,9.5,1,0,-2.710000000000001,Kandy-Digana,normal
762,2022-08-02,07:19:42,08:09:55,Digana,Kandy,50.21666666666667,7.933333333333333,0.1579820776634583,1,Tuesday,7.25,0,1,-12.310000000000002,Digana-Kandy,normal
763,2022-08-02,12:30:20,13:46:49,Kandy,Digana,76.48333333333333,20.48333333333333,0.2678143386358683,1,Tuesday,12.5,0,0,13.956666666666663,Kandy-Digana,anomaly
764,2022-08-02,14:29:35,15:39:54,Digana,Kandy,70.31666666666666,10.566666666666665,0.1502725764399146,1,Tuesday,14.5,0,0,7.789999999999992,Digana-Kandy,normal
766,2022-08-03,09:01:21,10:37:12,Digana,Kandy,95.85,49.21666666666666,0.5134759172317858,2,Wednesday,9.0,0,1,33.32333333333332,Digana-Kandy,anomaly
767,2022-08-03,12:03:06,13:20:25,Kandy,Digana,77.31666666666666,17.683333333333334,0.2287130847165337,2,Wednesday,12.0,0,0,14.789999999999992,Kandy-Digana,anomaly
768,2022-08-03,15:01:39,15:57:44,Digana,Kandy,56.083333333333336,6.0666666666666655,0.1081723625557206,2,Wednesday,15.0,0,0,-6.443333333333335,Digana-Kandy,normal
769,2022-08-03,16:54:02,17:51:37,Kandy,Digana,57.583333333333336,6.016666666666665,0.1044862518089724,2,Wednesday,17.0,0,1,-4.943333333333335,Kandy-Digana,normal
770,2022-08-04,09:46:54,10:45:46,Digana,Kandy,58.86666666666667,9.650000000000002,0.1639297848244621,3,Thursday,9.75,0,0,-3.660000000000004,Digana-Kandy,normal
771,2022-08-04,14:51:58,15:47:57,Kandy,Digana,55.98333333333333,6.2333333333333325,0.1113426615064007,3,Thursday,14.75,0,0,-6.543333333333344,Kandy-Digana,normal
774,2022-08-06,08:46:41,09:37:39,Digana,Kandy,50.96666666666667,6.816666666666666,0.1337475474166121,5,Saturday,8.75,1,1,-11.560000000000002,Digana-Kandy,normal
775,2022-08-06,11:04:49,11:54:14,Kandy,Digana,49.41666666666666,4.433333333333334,0.0897133220910624,5,Saturday,11.0,1,0,-13.110000000000014,Kandy-Digana,normal
776,2022-08-07,07:30:35,08:17:07,Digana,Kandy,46.53333333333333,8.633333333333333,0.1855300859598853,6,Sunday,7.5,1,1,-15.99333333333334,Digana-Kandy,normal
777,2022-08-07,09:46:06,10:45:39,Kandy,Digana,59.55,7.083333333333333,0.1189476630282675,6,Sunday,9.75,1,0,-2.9766666666666737,Kandy-Digana,normal
778,2022-08-07,11:46:38,12:43:47,Digana,Kandy,57.15,10.516666666666666,0.1840186643336249,6,Sunday,11.75,1,0,-5.376666666666672,Digana-Kandy,normal
